customer_id,age,revenue,transactions_count,signup_date,customer_segment,country,flag_churn,revenue_zscore,is_outlier_iqr,revenue_capped,age_capped,is_outlier,is_outlier_binary
3017,68,220.33,5,2025-04-18,SMB,UAE,1,0.0734671195710083,False,220.33,68,False,0
3018,22,354.53,98,2021-02-15,SMB,India,1,0.07085394333713246,False,354.53,22,False,0
3019,41,1879.8,109,2021-07-17,B2B,Japan,0,0.04115350135319964,False,1879.8,41,False,0
3020,32,1087.5,47,2020-01-22,B2C,UAE,0,0.056581366704167,False,1087.5,32,False,0
3021,19,1403.97,107,2026-03-04,Enterprise,India,0,0.05041898307723195,False,1403.97,19,False,0
3022,74,1063.21,136,2021-10-08,B2B,Canada,0,0.0570543477080481,False,1063.21,74,False,0
3023,32,1081.46,51,2024-07-24,Enterprise,UK,0,0.05669897910694352,False,1081.46,32,False,0
3024,38,719.11,108,2025-05-02,B2C,Australia,0,0.06375474966092941,False,719.11,38,False,0
3025,54,185.23,37,2025-05-09,SMB,France,1,0.074150595620256,False,185.23,54,False,0
3026,31,452.36,81,2022-03-27,B2B,USA,0,0.0689489729126908,False,452.36,31,False,0
3027,68,524.11,171,2023-03-22,B2B,India,1,0.06755183882341664,False,524.11,68,False,0
3028,19,142.08,185,2023-08-08,B2C,Singapore,0,0.07499082329903202,False,142.08,19,False,0
3029,42,381.06,44,2023-03-15,B2C,Canada,0,0.07033734448851305,False,381.06,42,False,0
3030,44,459.99,193,2020-08-30,SMB,UAE,0,0.0688003996290509,False,459.99,44,False,0
3031,69,2778.97,177,2021-01-01,B2C,Singapore,1,0.02364463641866812,False,2778.97,69,False,0
3032,70,108.07,39,2026-06-09,B2C,Canada,0,0.07565307459347402,False,108.07,70,False,0
3033,68,729.26,120,2022-08-09,Enterprise,USA,0,0.06355710630195893,False,729.26,68,False,0
3034,55,950.79,30,2025-12-31,B2C,India,0,0.05924341829085227,False,950.79,55,False,0
3035,70,1361.95,80,2020-06-01,Enterprise,India,0,0.05123720711111765,False,1361.95,70,False,0
3036,36,1953.63,66,2021-12-18,Enterprise,France,0,0.03971586497952562,False,1953.63,36,False,0
3037,59,200.01,51,2024-09-07,B2B,India,0,0.07386279573399158,False,200.01,59,False,0
3038,65,425.93,79,2021-12-21,B2C,UK,0,0.06946362453609868,False,425.93,65,False,0
3039,47,1269.44,46,2020-05-28,Enterprise,Singapore,0,0.053038585154305824,False,1269.44,47,False,0
3040,66,457.71,136,2024-06-14,SMB,UAE,0,0.06884479636387383,False,457.71,66,False,0
3041,27,778.42,134,2025-07-22,B2C,Canada,0,0.06259985038796984,False,778.42,27,False,0
3042,48,2105.92,187,2022-02-02,B2B,USA,0,0.03675043570488367,False,2105.92,48,False,0
3043,30,1707.16,118,2023-03-31,Enterprise,Japan,0,0.04451519095838832,False,1707.16,30,False,0
3044,30,1127.72,102,2020-06-02,B2C,Australia,1,0.05579819272408886,False,1127.72,30,False,0
3045,44,2244.83,5,2020-02-07,B2C,UAE,0,0.03404554516354469,False,2244.83,44,False,0
3046,63,305.52,78,2023-05-07,B2C,Germany,0,0.07180827841330426,False,305.52,63,False,0
3047,36,528.24,68,2026-05-15,B2C,USA,0,0.06747141842218038,False,528.24,36,False,0
3048,36,708.76,111,2021-03-15,SMB,UAE,0,0.06395628747032298,False,708.76,36,False,0
3049,54,268.66,131,2023-10-04,Enterprise,USA,0,0.07252602562627493,False,268.66,54,False,0
3050,58,2399.09,32,2023-03-11,SMB,Germany,0,0.031041755552235553,False,2399.09,58,False,0
3051,32,1204.18,115,2025-02-04,SMB,USA,0,0.05430934432735156,False,1204.18,32,False,0
3052,45,1032.98,62,2026-02-03,B2C,Singapore,0,0.05764299388949419,False,1032.98,45,False,0
3053,61,168.11,30,2025-11-17,Enterprise,UAE,0,0.07448396057647026,False,168.11,61,False,0
3054,53,212.99,49,2025-07-16,Enterprise,France,0,0.07361004590153473,False,212.99,53,False,0
3055,45,225.22,140,2021-07-03,B2C,UK,0,0.0733719002581644,False,225.22,45,False,0
3056,67,57.56,89,2025-08-27,B2C,USA,0,0.0766366180478188,False,57.56,67,False,0
3057,50,752.75,178,2025-04-01,SMB,USA,0,0.06309970309977007,False,752.75,50,False,0
3058,61,61.01,146,2023-01-22,B2C,Australia,0,0.07656943877802094,False,61.01,61,False,0
3059,72,526.07,93,2022-02-28,B2C,UK,0,0.06751367320927062,False,526.07,72,False,0
3060,74,2705.72,47,2021-04-06,SMB,Singapore,0,0.02507097888611525,False,2705.72,74,False,0
3061,39,804.69,63,2023-09-16,B2C,USA,0,0.0620883143249004,False,804.69,39,False,0
3062,26,336.59,172,2021-10-27,SMB,Australia,0,0.0712032755400813,False,336.59,26,False,0
3063,53,558.27,149,2025-02-22,Enterprise,UK,0,0.06688666669115735,False,558.27,53,False,0
3064,23,1671.18,176,2022-11-19,Enterprise,Canada,0,0.04521580258949752,False,1671.18,23,False,0
3065,19,862.9,66,2022-02-01,B2C,UAE,0,0.06095483452926767,False,862.9,19,False,0
3066,60,261.09,32,2020-02-27,SMB,Germany,0,0.07267343057478788,False,261.09,60,False,0
3067,60,708.12,94,2023-10-12,Enterprise,Singapore,0,0.06396874971167678,False,708.12,60,False,0
3068,43,626.91,173,2023-04-23,SMB,Singapore,0,0.06555009130596184,False,626.91,43,False,0
3069,22,185.58,179,2026-05-14,B2C,UK,0,0.07414378033201564,False,185.58,22,False,0
3070,40,1864.79,53,2022-03-02,B2C,USA,0,0.04144577985745058,False,1864.79,40,False,0
3071,77,51.38,111,2021-12-19,Enterprise,UK,0,0.07675695656589146,False,51.38,77,False,0
3072,23,695.17,121,2024-07-18,Enterprise,Singapore,0,0.06422091537657015,False,695.17,23,False,0
3073,78,540.74,156,2024-10-17,B2C,UAE,0,0.06722801527073889,False,540.74,78,False,0
3074,18,323.54,89,2025-10-11,B2B,Germany,0,0.0714573884301862,False,323.54,18,False,0
3075,52,271.9,62,2023-09-05,SMB,Singapore,0,0.07246293552942129,False,271.9,52,False,0
3076,70,6989.77,29,2020-12-21,Enterprise,UAE,0,0.05834912278851775,True,2779.1850000000004,70,True,1
3077,58,341.87,189,2024-06-29,Enterprise,Canada,0,0.0711004620489124,False,341.87,58,False,0
3078,50,425.7,124,2021-01-25,SMB,France,0,0.0694681031540852,False,425.7,50,False,0
3079,43,846.73,136,2022-01-26,SMB,France,0,0.061269700845972386,False,846.73,43,False,0
3080,42,411.2,174,2021-07-29,SMB,UAE,0,0.06975045080975734,False,411.2,42,False,0
3081,30,304.61,31,2025-05-09,B2B,Germany,0,0.0718259981627292,False,304.61,30,False,0
3082,34,309.55,66,2023-08-18,SMB,USA,0,0.07172980523727952,False,309.55,34,False,0
3083,33,465.64,62,2022-10-13,B2B,USA,1,0.06869038140459936,False,465.64,33,False,0
3084,61,1889.05,18,2020-01-28,SMB,Japan,0,0.04097338302113294,False,1889.05,61,False,0
3085,47,702.67,183,2022-12-04,B2B,USA,0,0.06407487348570526,False,702.67,47,False,0
3086,19,3199.7,85,2024-04-20,SMB,India,0,0.015452075786189899,True,2779.1850000000004,19,True,1
3087,21,2149.1,165,2022-08-22,B2B,Singapore,0,0.03590962385854419,False,2149.1,21,False,0
3088,30,2019.07,86,2025-01-03,SMB,Japan,0,0.03844160080109914,False,2019.07,30,False,0
3089,55,887.25,158,2022-12-29,B2B,Japan,0,0.060480685190259655,False,887.25,55,False,0
3090,34,811.37,83,2023-09-12,B2B,Australia,0,0.06195823968077007,False,811.37,34,False,0
3091,40,1312.37,21,2023-05-21,B2C,Germany,0,0.05220264137099518,False,1312.37,40,False,0
3092,46,1722.02,78,2026-06-04,Enterprise,Japan,0,0.04422583329195469,False,1722.02,46,False,0
3093,65,190.24,141,2020-02-16,SMB,USA,0,0.07405303963715824,False,190.24,65,False,0
3094,74,1124.31,99,2022-12-07,B2C,Germany,0,0.055864593103802096,False,1124.31,74,False,0
3095,74,451.18,19,2024-01-12,B2B,Australia,0,0.06897195017018687,False,451.18,74,False,0
3096,26,545.54,4,2022-08-25,Enterprise,India,1,0.06713454846058536,False,545.54,26,False,0
3097,32,898.3,149,2020-09-11,B2C,USA,0,0.06026551680438538,False,898.3,32,False,0
3098,19,126.92,152,2021-04-29,B2C,USA,0,0.07528602264110025,False,126.92,19,False,0
3099,46,3259.91,106,2025-03-21,B2B,India,0,0.014279651486326532,True,2779.1850000000004,46,True,1
3100,51,462.9,45,2023-06-10,B2C,Japan,0,0.06874373537539533,False,462.9,51,False,0
3101,34,372.73,13,2021-10-16,B2C,India,1,0.07049954834863366,False,372.73,34,False,0
3102,31,1153.43,150,2024-07-18,B2C,India,0,0.055297561122204006,False,1153.43,31,False,0
3103,32,996.1,49,2025-08-20,B2C,Germany,0,0.05836113054750716,False,996.1,32,False,0
3104,43,205.71,48,2023-06-27,B2B,India,0,0.07375180389693427,False,205.71,43,False,0
3105,51,3174.96,17,2021-04-25,B2B,Japan,0,0.01593381930352289,True,2779.1850000000004,51,True,1
3106,20,212.54,148,2023-04-23,B2C,UAE,0,0.07361880841498664,False,212.54,20,False,0
3107,35,548.71,160,2024-02-14,SMB,UAE,0,0.0670728214213798,False,548.71,35,False,0
3108,54,125.27,178,2022-06-23,SMB,Canada,0,0.07531815185709054,False,125.27,54,False,0
3109,53,5834.61,105,2022-06-16,B2C,France,0,0.03585555603498567,True,2779.1850000000004,53,True,1
3110,78,1163.62,126,2021-07-01,B2B,Japan,0,0.0550991388731489,False,1163.62,78,False,0
3111,56,441.28,190,2025-05-12,Enterprise,Canada,0,0.06916472546612852,False,441.28,56,False,0
3112,24,609.5,143,2021-09-19,Enterprise,France,0,0.06588910321528954,False,609.5,24,False,0
3113,40,217.3,170,2025-02-06,B2C,UAE,0,0.0735261204949177,False,217.3,40,False,0
3114,54,1628.5,11,2024-03-10,Enterprise,India,0,0.046046878309779334,False,1628.5,54,False,0
3115,77,139.21,37,2024-08-30,B2B,Australia,0,0.07504670866260299,False,139.21,77,False,0
3116,43,1289.27,196,2026-02-27,SMB,UK,0,0.05265245039485905,False,1289.27,43,False,0
3117,69,250.46,122,2025-04-12,Enterprise,USA,0,0.07288042061477373,False,250.46,69,False,0
3118,32,2670.39,38,2026-01-10,B2C,India,1,0.025758933553349475,False,2670.39,32,False,0
3119,41,337.49,81,2022-06-13,B2C,India,0,0.0711857505131775,False,337.49,41,False,0
3120,37,726.59,189,2022-10-10,B2B,India,0,0.06360909721510682,False,726.59,37,False,0
3121,54,3418.44,189,2020-12-01,Enterprise,UK,0,0.011192715358484984,True,2779.1850000000004,54,True,1
3122,41,1020.91,93,2025-11-22,B2B,Germany,0,0.057878023972526095,False,1020.91,41,False,0
3123,31,1180.65,15,2025-01-03,SMB,Germany,1,0.05476752641962501,False,1180.65,31,False,0
3124,78,640.11,156,2025-12-03,SMB,Australia,1,0.06529305757803962,False,640.11,78,False,0
3125,79,438.01,87,2024-01-21,B2C,USA,0,0.06922839973054563,False,438.01,79,False,0
3126,49,900.02,67,2020-11-15,B2C,Singapore,0,0.060232024530747025,False,900.02,49,False,0
3127,52,734.7,21,2026-04-29,Enterprise,Germany,0,0.06345117725045159,False,734.7,52,False,0
3128,40,1201.81,29,2021-04-04,Enterprise,Australia,0,0.05435549356486486,False,1201.81,40,False,0
3129,50,2768.55,189,2020-09-09,B2B,UK,0,0.02384753728570974,False,2768.55,50,False,0
3130,19,522.3,16,2026-02-21,SMB,Germany,0,0.06758708359974538,False,522.3,19,False,0
3131,77,396.53,43,2025-09-01,SMB,India,0,0.07003610874828906,False,396.53,77,False,0
3132,30,285.81,152,2022-04-08,B2C,Singapore,0,0.0721920765024972,False,285.81,30,False,0
3133,47,852.31,31,2026-06-03,Enterprise,Canada,1,0.061161045679168906,False,852.31,47,False,0
3134,78,1620.4,85,2026-01-07,Enterprise,Australia,0,0.04620460355191342,False,1620.4,78,False,0
3135,51,469.06,13,2021-09-05,SMB,UK,0,0.06862378630236497,False,469.06,51,False,0
3136,28,1004.08,25,2021-11-04,B2B,Canada,0,0.05820574197562692,False,1004.08,28,False,0
3137,54,399.95,115,2023-09-05,B2B,Australia,0,0.06996951364605468,False,399.95,54,False,0
3138,29,1075.42,6,2025-11-01,B2B,India,0,0.05681659150972005,False,1075.42,29,False,0
3139,35,339.95,79,2024-12-14,SMB,UAE,0,0.07113784877297383,False,339.95,35,False,0
3140,37,1066.95,43,2021-04-21,Enterprise,India,0,0.0569815214851368,False,1066.95,37,False,0
3141,66,482.59,82,2022-04-21,Enterprise,France,0,0.06836032673124469,False,482.59,66,False,0
3142,30,80.03,179,2025-06-25,B2B,France,0,0.07619907654278757,False,80.03,30,False,0
3143,23,814.19,75,2021-01-07,B2C,UK,0,0.061903327929804866,False,814.19,23,False,0
3144,27,958.58,89,2025-09-21,SMB,Australia,0,0.059091729446873936,False,958.58,27,False,0
3145,78,434.32,169,2024-12-29,SMB,UK,1,0.06930025234085115,False,434.32,78,False,0
3146,50,117.09,89,2020-08-15,Enterprise,Japan,0,0.07547743487939385,False,117.09,50,False,0
3147,67,1109.98,163,2025-01-31,B2B,USA,0,0.056143630476614616,False,1109.98,67,False,0
3148,21,558.59,105,2021-06-24,Enterprise,Japan,1,0.06688043557048044,False,558.59,21,False,0
3149,21,575.33,44,2025-10-03,Enterprise,India,0,0.06655447007007,False,575.33,21,False,0
3150,58,756.03,14,2024-08-28,SMB,Canada,1,0.06303583411283183,False,756.03,58,False,0
3151,54,1706.5,184,2025-02-14,B2C,UAE,0,0.044528042644784445,False,1706.5,54,False,0
3152,59,240.86,58,2026-04-28,B2C,USA,1,0.07306735423508079,False,240.86,59,False,0
3153,29,247.26,171,2020-08-24,Enterprise,Australia,0,0.07294273182154276,False,247.26,29,False,0
3154,69,1436.87,187,2026-04-07,SMB,Canada,1,0.049778345982637945,False,1436.87,69,False,0
3155,22,2791.67,183,2025-03-08,Enterprise,USA,1,0.023397338816803562,True,2779.1850000000004,22,True,1
3156,72,1848.71,37,2023-06-16,SMB,India,0,0.0417588936714649,False,1848.71,72,False,0
3157,42,553.18,162,2020-03-30,SMB,France,0,0.06698578045442433,False,553.18,42,False,0
3158,42,342.88,174,2024-06-09,SMB,UK,0,0.07108079507427593,False,342.88,42,False,0
3159,50,2287.11,176,2022-11-08,SMB,Japan,0,0.03322225834410899,False,2287.11,50,False,0
3160,69,2462.59,168,2020-01-13,B2C,Australia,0,0.029805267542912788,False,2462.59,69,False,0
3161,32,442.76,20,2022-06-11,Enterprise,Singapore,0,0.06913590653299787,False,442.76,32,False,0
3162,37,1662.92,170,2026-06-26,Enterprise,Australia,0,0.04537664339197005,False,1662.92,37,False,0
3163,56,2019.16,72,2020-10-26,B2C,Japan,0,0.038439848298408755,False,2019.16,56,False,0
3164,29,198.89,192,2020-07-04,B2C,Canada,0,0.07388460465636074,False,198.89,29,False,0
3165,31,206.89,151,2024-10-01,SMB,India,0,0.0737288266394382,False,206.89,31,False,0
3166,39,639.77,51,2023-11-12,B2C,USA,0,0.06529967814375884,False,639.77,39,False,0
3167,41,138.43,99,2020-09-18,B2C,Australia,0,0.07506189701925294,False,138.43,41,False,0
3168,29,387.86,140,2026-01-25,SMB,USA,0,0.07020493317412888,False,387.86,29,False,0
3169,37,673.23,179,2020-09-03,B2B,UAE,0,0.06464813658798026,False,673.23,37,False,0
3170,65,518.75,128,2020-10-09,B2C,Australia,0,0.06765621009475475,False,518.75,65,False,0
3171,45,110.34,3,2025-04-17,SMB,Japan,0,0.07560887258117224,False,110.34,45,False,0
3172,73,1203.54,7,2020-05-09,SMB,USA,0,0.05432180656870536,False,1203.54,73,False,0
3173,28,419.24,165,2023-03-21,Enterprise,India,0,0.06959389390275016,False,419.24,28,False,0
3174,39,110.9,20,2024-08-01,B2C,Germany,1,0.07559796811998767,False,110.9,39,False,0
3175,67,953.1,186,2022-01-07,Enterprise,France,0,0.05919843738846589,False,953.1,67,False,0
3176,50,728.05,89,2021-07-08,Enterprise,UAE,0,0.06358066772701847,False,728.05,50,False,0
3177,75,1408.95,19,2024-09-17,Enterprise,Australia,0,0.05032201126169765,False,1408.95,75,False,0
3178,31,640.03,27,2024-03-13,B2B,UK,0,0.06529461535820885,False,640.03,31,False,0
3179,30,714.62,86,2024-04-15,Enterprise,Canada,0,0.0638421800729272,False,714.62,30,False,0
3180,42,911.19,164,2025-01-11,B2C,France,0,0.06001451947461891,False,911.19,42,False,0
3181,57,335.81,188,2024-03-26,SMB,India,0,0.07121846389673124,False,335.81,57,False,0
3182,33,730.86,23,2024-03-18,SMB,UAE,1,0.0635259506985744,False,730.86,33,False,0
3183,47,1497.03,158,2020-11-24,SMB,UAE,0,0.04860689529538034,False,1497.03,47,False,0
3184,18,2183.09,126,2026-01-17,SMB,UK,0,0.035247762009144486,False,2183.09,18,False,0
3185,45,4127.29,39,2021-06-28,SMB,India,0,0.002610190553458991,True,2779.1850000000004,45,True,1
3186,48,1294.14,109,2023-11-25,SMB,UK,0,0.052557620527057446,False,1294.14,48,False,0
3187,53,227.34,115,2021-04-30,Enterprise,Canada,0,0.07333061908367991,False,227.34,53,False,0
3188,65,1335.24,66,2022-01-01,SMB,USA,0,0.05175731096511783,False,1335.24,65,False,0
3189,62,555.33,104,2026-01-09,B2C,Canada,0,0.06694391511237638,False,555.33,62,False,0
3190,67,2921.29,34,2024-05-28,Enterprise,Singapore,0,0.020873345497615898,True,2779.1850000000004,67,True,1
3191,19,245.52,137,2025-12-06,Enterprise,India,0,0.0729766135402234,False,245.52,19,False,0
3192,72,2483.59,84,2021-06-05,B2B,UAE,0,0.029396350248491084,False,2483.59,72,False,0
3193,59,3270.27,108,2022-07-01,Enterprise,UK,0,0.014077918954411822,True,2779.1850000000004,59,True,1
3194,54,1123.71,112,2020-01-15,B2B,India,0,0.05587627645507129,False,1123.71,54,False,0
3195,60,3212.35,72,2020-04-03,B2B,UK,0,0.01520575179693111,True,2779.1850000000004,60,True,1
3196,19,2489.96,178,2023-05-07,SMB,Australia,0,0.029272312002516503,False,2489.96,19,False,0
3197,50,682.3,80,2025-03-11,B2B,USA,0,0.06447152326129432,False,682.3,50,False,0
3198,66,170.71,1,2026-02-08,SMB,USA,0,0.07443333272097043,False,170.71,66,False,0
3199,53,297.22,2,2024-10-03,Enterprise,Australia,0,0.07196989810586141,False,297.22,53,False,0
3200,47,163.92,197,2025-12-18,B2C,Germany,0,0.07456554931283345,False,163.92,47,False,0
3201,69,1499.11,35,2024-04-02,B2C,Germany,0,0.04856639301098048,False,1499.11,69,False,0
3202,51,336.44,74,2022-07-29,SMB,USA,0,0.07120619637789859,False,336.44,51,False,0
3203,35,439.22,173,2022-10-10,B2B,Germany,0,0.0692048383054861,False,439.22,35,False,0
3204,53,1097.48,10,2025-03-01,SMB,USA,0,0.05638703362805611,False,1097.48,53,False,0
3205,41,1029.87,191,2023-11-18,SMB,Australia,0,0.057703552593572835,False,1029.87,41,False,0
3206,71,407.89,26,2021-09-27,Enterprise,France,1,0.06981490396425905,False,407.89,71,False,0
3207,18,1093.48,103,2023-02-03,SMB,USA,0,0.05646492263651739,False,1093.48,18,False,0
3208,63,3676.29,103,2022-02-11,B2C,Germany,0,0.006171795150549944,True,2779.1850000000004,63,True,1
3209,41,1906.6,3,2021-04-07,Enterprise,UAE,0,0.040631644996509085,False,1906.6,41,False,0
3210,38,591.21,174,2020-05-11,Enterprise,UAE,1,0.06624525070647873,False,591.21,38,False,0
3211,46,1610.99,126,2024-09-13,B2B,Australia,1,0.04638783744431857,False,1610.99,46,False,0
3212,30,177.15,167,2020-03-05,Enterprise,UK,0,0.07430793141734778,False,177.15,30,False,0
3213,27,529.22,101,2022-09-12,B2C,USA,0,0.06745233561510737,False,529.22,27,False,0
3214,30,553.38,178,2022-04-24,B2B,Japan,0,0.06698188600400125,False,553.38,30,False,0
3215,28,1076.64,60,2020-10-02,B2C,Japan,0,0.05679283536213936,False,1076.64,28,False,0
3216,55,130.38,87,2021-02-17,SMB,France,0,0.07521864864878125,False,130.38,55,False,0
3217,72,1290.32,147,2020-05-17,B2B,India,0,0.052632004530137964,False,1290.32,72,False,0
3218,75,98.88,10,2025-01-02,Enterprise,Japan,0,0.0758320245904138,False,98.88,75,False,0
3219,23,11548.74,4,2020-07-18,Enterprise,Singapore,0,0.14712253601469427,True,2779.1850000000004,23,True,1
3220,68,138.75,97,2022-09-29,B2C,Japan,0,0.07505566589857603,False,138.75,68,False,0
3221,27,492.47,167,2020-06-30,B2C,USA,0,0.06816794088034535,False,492.47,27,False,0
3222,67,5121.22,77,2024-07-05,B2B,Canada,0,0.021964246098438153,True,2779.1850000000004,67,True,1
3223,30,1647.08,75,2024-12-02,B2C,India,0,0.045685083865476706,False,1647.08,30,False,0
3224,65,3493.95,43,2022-08-17,SMB,India,0,0.00972236560125724,True,2779.1850000000004,65,True,1
3225,67,822.28,98,2026-01-19,B2C,UAE,0,0.061745797410191934,False,822.28,67,False,0
3226,52,3329.02,37,2022-06-08,Enterprise,UAE,0,0.012933924142636824,True,2779.1850000000004,52,True,1
3227,64,1900.48,115,2020-08-19,SMB,Canada,0,0.040750815179454836,False,1900.48,64,False,0
3228,39,1636.54,18,2021-07-27,B2B,UAE,0,0.04589032140277217,False,1636.54,39,False,0
3229,34,405.73,29,2025-08-25,B2B,Canada,0,0.06985696402882813,False,405.73,34,False,0
3230,20,875.96,174,2023-03-30,SMB,UAE,0,0.06070052691664161,False,875.96,20,False,0
3231,77,496.11,178,2022-08-17,Enterprise,USA,0,0.06809706188264558,False,496.11,77,False,0
3232,47,936.49,145,2026-06-17,B2B,Singapore,0,0.05952187149610133,False,936.49,47,False,0
3233,51,120.28,151,2023-07-30,B2B,Australia,0,0.07541531839514597,False,120.28,51,False,0
3234,44,1466.15,6,2026-06-23,B2C,UAE,0,0.0492081984407014,False,1466.15,44,False,0
3235,62,1720.98,163,2023-08-06,Enterprise,India,1,0.04424608443415462,False,1720.98,62,False,0
3236,21,800.76,121,2022-08-28,B2C,Germany,0,0.06216484027571361,False,800.76,21,False,0
3237,50,821.97,37,2023-05-21,SMB,Canada,0,0.06175183380834769,False,821.97,50,False,0
3238,60,888.14,89,2021-08-09,Enterprise,UAE,0,0.06046335488587702,False,888.14,60,False,0
3239,48,687.68,49,2025-11-05,B2B,Singapore,1,0.0643667625449139,False,687.68,48,False,0
3240,36,2591.31,131,2022-06-24,B2C,Australia,0,0.027298799250628912,False,2591.31,36,False,0
3241,28,603.18,168,2024-08-20,SMB,UAE,1,0.06601216784865836,False,603.18,28,False,0
3242,69,1985.92,188,2023-05-15,Enterprise,UAE,1,0.03908710595872197,False,1985.92,69,False,0
3243,54,801.18,35,2023-02-01,B2B,UAE,0,0.06215666192982518,False,801.18,54,False,0
3244,32,580.34,168,2020-09-06,B2C,UK,1,0.06645691408697225,False,580.34,32,False,0
3245,37,6591.77,187,2026-03-30,SMB,UK,0,0.05059916644662073,True,2779.1850000000004,37,True,1
3246,78,264.94,132,2021-12-18,B2B,UAE,0,0.07259846240414392,False,264.94,78,False,0
3247,54,328.44,169,2024-10-15,Enterprise,Canada,0,0.07136197439482114,False,328.44,54,False,0
3248,66,823.6,55,2026-03-26,SMB,USA,1,0.06172009403739972,False,823.6,66,False,0
3249,25,177.76,133,2025-07-23,B2B,France,0,0.07429605334355743,False,177.76,25,False,0
3250,19,169.95,65,2020-07-11,SMB,USA,0,0.07444813163257807,False,169.95,19,False,0
3251,55,1744.42,159,2023-11-11,B2C,UAE,0,0.04378965484457154,False,1744.42,55,False,0
3252,67,2162.55,60,2024-04-10,SMB,UK,0,0.035647722067593146,False,2162.55,67,False,0
3253,44,345.25,171,2025-11-18,B2B,India,0,0.07103464583676262,False,345.25,44,False,0
3254,67,204.67,9,2023-07-29,B2B,USA,1,0.0737720550391342,False,204.67,67,False,0
3255,31,803.45,91,2024-09-01,Enterprise,UAE,0,0.06211245991752339,False,803.45,31,False,0
3256,41,559.06,102,2024-07-30,Enterprise,Canada,1,0.06687128361198624,False,559.06,41,False,0
3257,52,190.75,186,2021-09-03,Enterprise,Australia,1,0.07404310878857943,False,190.75,52,False,0
3258,45,1577.03,144,2023-05-13,SMB,UK,0,0.04704911512615481,False,1577.03,45,False,0
3259,73,493.98,198,2024-03-21,B2C,Canada,1,0.06813853777965122,False,493.98,73,False,0
3260,51,1117.92,88,2022-01-23,Enterprise,UAE,0,0.05598902079481898,False,1117.92,51,False,0
3261,34,519.48,89,2026-01-12,B2B,France,1,0.06764199535071057,False,519.48,34,False,0
3262,50,626.45,34,2025-04-23,SMB,Canada,1,0.06555904854193488,False,626.45,50,False,0
3263,40,132.95,111,2022-09-14,SMB,Japan,0,0.07516860496084489,False,132.95,40,False,0
3264,25,4670.99,35,2022-07-12,SMB,Japan,0,0.013197254028558007,True,2779.1850000000004,25,True,1
3265,50,863.03,117,2023-05-16,B2C,Australia,0,0.06095230313649268,False,863.03,50,False,0
3266,77,722.21,166,2021-08-14,Enterprise,USA,0,0.06369438567937193,False,722.21,77,False,0
3267,36,907.98,50,2025-03-11,SMB,France,0,0.060077025403909086,False,907.98,36,False,0
3268,29,108.83,94,2020-08-24,SMB,India,1,0.07563827568186639,False,108.83,29,False,0
3269,21,767.99,140,2026-04-22,B2C,UAE,0,0.06280294597753261,False,767.99,21,False,0
3270,48,158.76,97,2024-08-17,SMB,France,1,0.0746660261337485,False,158.76,48,False,0
3271,61,423.04,158,2024-09-02,B2B,India,1,0.06951989934471195,False,423.04,61,False,0
3272,73,426.76,172,2026-04-01,SMB,Japan,1,0.06944746256684298,False,426.76,73,False,0
3273,72,1075.64,94,2025-12-10,SMB,UAE,0,0.05681230761425468,False,1075.64,72,False,0
3274,38,557.59,119,2021-07-03,B2B,UAE,0,0.06689990782259576,False,557.59,38,False,0
3275,29,203.34,124,2024-05-09,SMB,France,0,0.07379795313444756,False,203.34,29,False,0
3276,24,2900.12,120,2022-09-21,SMB,France,0,0.021285573074897205,True,2779.1850000000004,24,True,1
3277,35,207.16,2,2022-11-10,B2B,Singapore,1,0.07372356913136706,False,207.16,35,False,0
3278,56,1139.46,100,2022-04-12,SMB,Canada,1,0.05556958848425501,False,1139.46,56,False,0
3279,28,1295.28,9,2023-09-14,B2B,Australia,0,0.052535422159645975,False,1295.28,28,False,0
3280,50,827.17,71,2020-11-19,SMB,Japan,0,0.06165057809734802,False,827.17,50,False,0
3281,39,759.02,12,2025-01-16,B2B,Singapore,1,0.06297761207900703,False,759.02,39,False,0
3282,25,1296.01,162,2024-02-28,Enterprise,Japan,0,0.0525212074156018,False,1296.01,25,False,0
3283,56,505.27,79,2021-01-13,B2B,USA,0,0.06791869605326926,False,505.27,56,False,0
3284,48,1679.09,177,2026-01-02,SMB,India,0,0.04506177707526535,False,1679.09,48,False,0
3285,70,477.93,179,2022-02-19,B2C,USA,0,0.06845106742610209,False,477.93,70,False,0
3286,44,1434.5,140,2020-07-30,Enterprise,UK,0,0.04982449522015125,False,1434.5,44,False,0
3287,68,1075.68,112,2023-01-04,B2B,USA,0,0.05681152872417007,False,1075.68,68,False,0
3288,45,839.75,126,2024-03-24,B2B,India,1,0.06140561716573731,False,839.75,45,False,0
3289,40,125.0,6,2020-06-10,B2B,Canada,0,0.07532340936516167,False,125.0,40,False,0
3290,58,1077.19,26,2020-10-25,SMB,Singapore,0,0.05678212562347593,False,1077.19,58,False,0
3291,44,342.01,197,2022-02-09,SMB,USA,0,0.07109773593361626,False,342.01,44,False,0
3292,27,934.48,49,2026-04-08,SMB,Germany,0,0.05956101072285313,False,934.48,27,False,0
3293,40,1410.9,179,2022-06-07,B2B,UK,0,0.05028404037007278,False,1410.9,40,False,0
3294,50,496.21,74,2025-05-17,B2C,Australia,0,0.06809511465743405,False,496.21,50,False,0
