transaction_id,customer_id,transaction_date,amount,product_category,region,payment_method,discount_pct,is_returned
4672,2592,2024-12-06,47.69,Sports,West,Net Banking,0,0
4673,1833,2024-06-14,30.68,Sports,West,Debit Card,0,0
4674,2217,2025-02-24,251.02,Books,West,Wallet,0,0
4675,1559,2023-09-11,124.18,Software,East,Debit Card,0,0
4676,2172,2023-05-01,39.11,Electronics,South,Wallet,0,0
4677,2811,2025-11-21,49.53,Home & Garden,East,Net Banking,10,0
4678,2693,2024-10-22,90.62,Sports,West,Debit Card,10,1
4679,2226,2025-11-26,97.18,Apparel,Central,Credit Card,0,0
4680,2468,2025-11-02,113.35,Software,West,Debit Card,0,0
4681,1914,2026-04-21,10.77,Health,North,Debit Card,0,0
4682,2443,2023-03-29,104.01,Electronics,Central,Credit Card,5,0
4683,2451,2023-02-15,20.84,Software,Central,Credit Card,0,0
4684,2007,2026-02-16,494.13,Food & Beverage,South,UPI,20,0
4685,2503,2025-07-21,314.67,Apparel,East,Credit Card,20,0
4686,2499,2025-01-14,360.71,Electronics,North,Wallet,0,0
4687,1126,2025-08-24,4.71,Food & Beverage,Central,UPI,0,0
4688,1395,2025-02-01,62.86,Health,East,Wallet,20,0
4689,1817,2025-01-31,81.97,Food & Beverage,East,UPI,5,0
4690,1881,2025-03-04,179.47,Health,North,UPI,0,0
4691,2830,2025-01-13,265.35,Food & Beverage,North,Wallet,0,0
4692,1576,2025-12-05,420.54,Travel,West,Net Banking,10,1
4693,1325,2024-07-11,5.59,Apparel,West,Net Banking,0,0
4694,2416,2024-06-09,34.41,Software,Central,Debit Card,0,0
4695,1930,2024-08-19,96.48,Software,Central,Net Banking,5,0
4696,2712,2025-04-19,243.57,Software,Central,Debit Card,10,0
4697,2652,2023-01-03,235.61,Health,West,Net Banking,0,0
4698,2464,2025-11-17,159.16,Software,Central,Debit Card,10,0
4699,2228,2023-06-06,41.91,Electronics,Central,Debit Card,0,0
4700,2510,2025-05-04,48.82,Home & Garden,West,Credit Card,0,0
4701,1833,2024-05-25,42.29,Apparel,West,Debit Card,0,0
4702,2055,2024-11-17,27.74,Electronics,Central,Wallet,10,0
4703,2412,2026-02-11,27.27,Books,Central,Wallet,10,0
4704,2649,2026-06-27,24.32,Electronics,East,Debit Card,20,0
4705,2901,2024-07-24,134.71,Home & Garden,South,Wallet,0,0
4706,2458,2024-12-15,104.5,Food & Beverage,West,Net Banking,30,0
4707,1837,2023-08-27,29.6,Food & Beverage,South,Wallet,5,0
4708,1926,2026-06-11,11.54,Home & Garden,West,Credit Card,0,0
4709,2400,2023-10-30,57.79,Sports,East,Wallet,0,0
4710,2368,2024-08-29,531.69,Health,South,Net Banking,0,0
4711,1443,2025-09-17,90.67,Food & Beverage,East,Net Banking,0,0
4712,2603,2023-11-30,235.12,Apparel,North,Debit Card,20,0
4713,1075,2023-04-23,111.73,Software,South,UPI,0,0
4714,1557,2023-12-28,83.95,Food & Beverage,South,Net Banking,0,0
4715,2796,2025-03-11,15.37,Apparel,South,Debit Card,10,0
4716,2690,2023-04-07,55.26,Health,North,Debit Card,0,1
4717,2179,2023-01-16,47.38,Sports,North,Wallet,5,0
4718,2454,2024-07-09,532.44,Electronics,East,Wallet,0,0
4719,1363,2024-01-11,112.15,Software,North,Debit Card,0,0
4720,1448,2025-01-11,416.98,Travel,West,Credit Card,20,0
4721,2258,2024-01-25,348.26,Books,Central,Debit Card,0,1
4722,2587,2024-09-11,32.62,Home & Garden,South,Wallet,0,0
4723,2842,2026-05-25,90.14,Sports,East,Net Banking,0,0
4724,1262,2025-04-03,679.84,Home & Garden,East,Credit Card,0,0
4725,2851,2023-11-16,176.94,Travel,East,UPI,5,0
4726,1125,2023-07-15,164.56,Books,East,Net Banking,20,0
4727,1911,2024-02-22,269.43,Travel,South,Wallet,0,0
4728,1245,2024-08-29,160.21,Electronics,East,Net Banking,10,0
4729,1542,2024-07-21,173.4,Software,South,Net Banking,10,1
4730,2962,2024-06-27,129.35,Home & Garden,East,Wallet,15,0
4731,1485,2023-08-19,59.88,Electronics,East,Net Banking,10,0
4732,1122,2025-06-02,25.29,Home & Garden,Central,Debit Card,10,0
4733,1125,2024-06-04,9.7,Apparel,West,Credit Card,5,0
4734,2573,2024-12-03,60.63,Health,North,Wallet,5,0
4735,1170,2026-05-08,152.01,Sports,North,Credit Card,0,1
4736,1124,2025-04-25,119.86,Health,North,Debit Card,5,0
4737,2893,2024-11-03,193.08,Home & Garden,West,Wallet,5,0
4738,2059,2023-01-21,77.38,Food & Beverage,South,Debit Card,0,1
4739,2111,2024-08-10,2359.96,Health,North,UPI,0,0
4740,1646,2025-06-16,1025.27,Health,North,UPI,5,1
4741,2732,2024-01-06,14.57,Books,North,UPI,20,0
4742,1786,2023-03-19,197.91,Food & Beverage,South,Credit Card,0,0
4743,1201,2024-10-09,287.88,Home & Garden,West,UPI,20,0
4744,1369,2023-05-20,7.05,Sports,West,UPI,15,0
4745,1797,2024-07-06,109.98,Food & Beverage,South,Debit Card,0,0
4746,1077,2025-09-24,167.39,Home & Garden,Central,Net Banking,0,0
4747,1059,2023-10-09,89.41,Health,East,Net Banking,0,0
4748,1431,2024-03-15,143.05,Home & Garden,South,UPI,20,0
4749,1638,2023-09-27,98.98,Software,East,Net Banking,20,0
4750,2524,2026-03-03,209.16,Sports,West,UPI,0,0
4751,2937,2025-01-15,577.1,Apparel,East,UPI,0,0
4752,1109,2023-04-14,226.94,Food & Beverage,North,Credit Card,20,0
4753,2760,2025-02-04,368.84,Software,East,Wallet,0,0
4754,2008,2023-04-05,25.31,Apparel,East,Net Banking,30,0
4755,2302,2024-12-29,1025.47,Sports,West,UPI,5,0
4756,1068,2024-04-24,131.36,Books,Central,Net Banking,15,0
4757,2093,2025-02-18,56.34,Software,East,Credit Card,5,1
4758,2189,2026-06-18,148.18,Health,West,Credit Card,0,0
4759,2513,2023-01-13,46.83,Books,North,UPI,0,0
4760,1305,2026-03-16,106.24,Food & Beverage,East,Net Banking,30,0
4761,2933,2024-08-23,129.2,Software,East,Net Banking,5,1
4762,1674,2023-04-05,39.51,Sports,North,Net Banking,0,0
4763,1365,2023-10-20,108.52,Apparel,South,Credit Card,15,0
4764,2878,2023-01-25,38.82,Books,Central,Debit Card,20,0
4765,1821,2026-04-04,38.52,Health,North,Debit Card,0,0
4766,2403,2025-07-27,26.76,Sports,North,Net Banking,10,0
4767,1343,2025-01-31,57.49,Electronics,North,Net Banking,0,0
4768,1947,2026-01-15,46.49,Travel,South,Wallet,20,0
4769,1899,2024-10-15,158.96,Books,North,UPI,0,0
4770,2578,2025-09-11,335.48,Apparel,South,Credit Card,0,0
4771,2378,2024-09-29,199.24,Home & Garden,Central,Wallet,0,0
4772,2440,2024-05-05,289.17,Books,South,Net Banking,10,0
4773,2133,2026-03-10,261.33,Sports,Central,Debit Card,0,0
4774,2587,2026-01-31,29.61,Software,Central,Debit Card,5,0
4775,1762,2026-06-03,60.29,Software,Central,Wallet,10,0
4776,2521,2024-07-28,761.5,Travel,West,Debit Card,20,0
4777,1341,2023-10-21,46.83,Apparel,Central,Debit Card,5,0
4778,1942,2025-06-14,832.69,Books,South,UPI,0,0
4779,1383,2026-04-18,54.56,Travel,West,Net Banking,0,0
4780,2004,2023-02-09,7.71,Travel,North,Wallet,25,0
4781,2557,2025-02-14,66.9,Health,North,Credit Card,30,0
4782,1300,2024-06-03,248.61,Sports,East,Credit Card,0,0
4783,1139,2024-06-29,662.58,Home & Garden,Central,Net Banking,15,0
4784,1359,2023-08-24,15.28,Travel,East,Credit Card,0,0
4785,1836,2024-04-07,243.21,Travel,Central,Debit Card,20,1
4786,2523,2026-06-05,262.9,Books,Central,UPI,0,0
4787,2409,2024-04-27,429.1,Home & Garden,South,Wallet,5,0
4788,2628,2024-03-05,3.65,Books,South,Wallet,10,0
4789,2983,2025-11-11,657.34,Sports,North,Debit Card,20,0
4790,2304,2023-12-09,,Travel,West,Net Banking,20,0
4791,2661,2025-11-29,156.08,Apparel,North,UPI,0,0
4792,1483,2026-04-11,313.19,Travel,Central,Credit Card,30,0
4793,1909,2026-04-17,8.12,Food & Beverage,West,Wallet,10,0
4794,2135,2023-05-13,304.3,Sports,East,Wallet,10,1
4795,1866,2023-12-17,1556.04,Home & Garden,Central,Net Banking,20,1
4796,1139,2024-05-20,17.42,Books,South,UPI,0,0
4797,1996,2023-03-25,83.32,Food & Beverage,North,Credit Card,5,0
4798,1435,2025-09-19,94.16,Electronics,North,Wallet,30,0
4799,1509,2025-04-09,138.07,Electronics,East,Wallet,0,0
4800,1273,2025-05-10,150.09,Home & Garden,North,Credit Card,20,1
4801,2123,2023-12-09,40.21,Apparel,North,UPI,20,0
4802,2788,2025-05-15,94.44,Electronics,West,UPI,0,0
4803,2874,2026-04-04,729.85,Travel,Central,UPI,20,0
4804,1104,2023-10-20,146.55,Electronics,West,Wallet,0,0
4805,2238,2026-06-03,140.04,Travel,West,Debit Card,10,0
4806,2785,2026-04-08,38.19,Books,North,Wallet,5,0
4807,2688,2024-08-20,448.98,Sports,Central,Net Banking,0,0
4808,1762,2024-10-06,69.39,Travel,North,Net Banking,20,0
4809,1787,2024-03-23,7.69,Travel,North,Wallet,5,0
4810,1165,2024-11-20,149.04,Travel,West,Wallet,5,1
4811,1999,2025-09-28,210.25,Home & Garden,South,Credit Card,20,0
4812,2877,2025-05-04,62.89,Travel,South,UPI,0,0
4813,1520,2024-05-16,6.18,Electronics,West,Credit Card,10,0
4814,2308,2025-02-02,23.58,Sports,West,Net Banking,20,0
4815,1517,2025-01-04,78.4,Books,North,Net Banking,0,0
4816,1657,2026-05-09,56.34,Food & Beverage,Central,Debit Card,15,0
4817,1613,2023-09-07,152.93,Books,North,UPI,5,0
4818,1164,2024-08-23,183.1,Books,North,UPI,0,0
4819,2910,2023-05-05,53.36,Books,East,Net Banking,0,0
4820,2683,2023-04-23,16.8,Software,North,Credit Card,15,1
4821,1064,2025-09-07,514.84,Home & Garden,Central,Wallet,0,0
4822,2115,2026-03-06,176.39,Apparel,North,UPI,20,0
4823,2141,2023-05-30,201.48,Apparel,West,Wallet,0,0
4824,2890,2025-05-24,142.73,Travel,Central,Net Banking,10,1
4825,1267,2023-12-09,335.93,Books,West,Debit Card,0,0
4826,2846,2024-08-02,56.98,Books,East,Net Banking,15,0
4827,2709,2025-02-21,243.23,Food & Beverage,East,Wallet,15,0
4828,2583,2023-11-17,200.78,Software,Central,Net Banking,25,0
4829,2164,2025-04-01,192.96,Health,South,UPI,10,0
4830,1246,2024-06-15,21.47,Books,South,Wallet,0,0
4831,2685,2024-05-06,106.37,Books,Central,Wallet,20,0
4832,2782,2024-09-03,143.23,Software,Central,Debit Card,0,0
4833,1395,2023-09-09,761.11,Software,West,UPI,20,0
4834,2511,2026-01-05,101.48,Apparel,East,Credit Card,30,0
4835,1476,2023-06-22,329.76,Health,Central,Debit Card,0,0
4836,2541,2025-05-24,15.12,Electronics,North,UPI,0,0
4837,1977,2023-07-20,38.1,Sports,West,Credit Card,20,0
4838,2208,2023-08-05,152.46,Apparel,East,Wallet,20,0
4839,2044,2024-01-11,150.88,Software,West,Debit Card,10,0
4840,2961,2023-01-11,38.09,Food & Beverage,East,Wallet,20,0
4841,1558,2025-11-01,283.41,Sports,North,Wallet,25,0
4842,2018,2025-06-10,73.62,Home & Garden,East,Wallet,10,0
4843,2548,2024-03-10,71.6,Sports,West,UPI,10,1
4844,2606,2025-03-28,81.93,Apparel,East,Credit Card,10,0
4845,2553,2025-07-19,448.7,Books,West,UPI,0,0
4846,1883,2024-11-21,332.53,Software,Central,Wallet,5,0
4847,1147,2026-03-01,862.44,Food & Beverage,North,Debit Card,10,0
4848,1666,2025-05-04,174.26,Apparel,West,Wallet,10,0
4849,2328,2025-02-22,913.32,Food & Beverage,South,Credit Card,0,0
4850,1620,2023-11-15,119.79,Software,South,UPI,25,1
4851,2772,2025-04-23,77.35,Sports,East,Credit Card,15,0
4852,1820,2024-09-12,53.21,Electronics,Central,UPI,0,0
4853,1864,2025-02-23,72.86,Apparel,Central,Credit Card,0,1
4854,1582,2026-04-06,,Books,South,Credit Card,30,0
4855,2023,2024-02-01,39.54,Health,East,UPI,0,0
4856,1695,2026-04-18,44.31,Travel,Central,UPI,10,0
4857,2786,2025-12-17,186.62,Home & Garden,Central,UPI,0,0
4858,2252,2024-04-04,50.11,Software,East,Net Banking,0,0
4859,2126,2023-03-02,11.7,Apparel,West,Credit Card,20,0
4860,2611,2024-01-04,11.01,Sports,South,Net Banking,5,0
4861,2441,2026-02-18,7.27,Sports,Central,Net Banking,20,0
4862,2982,2024-12-19,16.43,Food & Beverage,West,Wallet,0,0
4863,2240,2024-06-29,21.33,Food & Beverage,West,Net Banking,10,0
4864,1407,2025-11-06,27.97,Home & Garden,West,Net Banking,0,0
4865,1399,2024-05-10,126.88,Software,West,UPI,20,0
4866,2947,2024-05-11,19.56,Books,North,UPI,25,0
4867,1715,2024-05-19,29.87,Apparel,North,Debit Card,10,0
4868,1704,2025-08-26,9.99,Food & Beverage,East,Credit Card,0,0
4869,1761,2025-12-28,40.75,Home & Garden,South,Net Banking,5,0
4870,1499,2023-06-10,214.58,Travel,East,Net Banking,5,0
4871,2778,2024-12-18,87.53,Home & Garden,North,Credit Card,20,0
4872,2489,2026-03-14,99.32,Books,East,UPI,5,0
4873,2715,2025-09-19,89.81,Sports,East,UPI,0,0
4874,2973,2023-09-26,19.26,Sports,West,Credit Card,10,0
4875,1974,2024-11-29,55.12,Apparel,Central,Credit Card,10,0
4876,2755,2025-05-14,117.35,Travel,North,UPI,20,0
4877,1082,2023-12-16,288.15,Home & Garden,North,Credit Card,25,0
4878,1604,2023-04-20,139.26,Sports,East,UPI,20,0
4879,2971,2024-02-11,258.97,Food & Beverage,Central,Credit Card,10,0
4880,2711,2024-10-11,24.45,Software,East,UPI,5,0
4881,2775,2023-02-20,14.82,Sports,South,Debit Card,20,0
4882,1772,2026-01-15,10.99,Home & Garden,North,UPI,0,0
4883,1903,2025-12-27,239.96,Books,West,UPI,15,0
4884,1365,2024-08-18,16.0,Software,West,Net Banking,5,0
4885,1163,2025-09-05,321.84,Electronics,West,UPI,0,0
4886,2072,2025-12-01,52.71,Books,North,Credit Card,15,0
4887,1511,2024-12-31,666.81,Sports,North,Wallet,10,0
4888,2353,2023-02-26,-88.645,Books,West,Credit Card,0,0
4889,2864,2025-01-07,56.12,Health,North,Net Banking,5,0
4890,1116,2023-07-15,97.55,Health,West,Credit Card,5,0
4891,1941,2025-12-21,54.73,Health,South,Debit Card,10,0
4892,2873,2023-04-22,148.66,Electronics,South,Wallet,10,0
4893,1337,2025-02-03,25.7,Software,South,Wallet,0,0
4894,1881,2024-12-11,112.57,Health,East,Net Banking,0,0
4895,1737,2026-04-16,36.56,Sports,East,Wallet,15,0
4896,2888,2025-08-05,70.34,Sports,Central,UPI,30,0
4897,1840,2023-01-26,17.28,Apparel,Central,Net Banking,25,0
4898,1147,2024-02-14,256.4,Food & Beverage,Central,Debit Card,5,0
4899,2599,2025-01-27,58.73,Home & Garden,South,Wallet,5,0
4900,2830,2024-06-14,270.23,Electronics,South,Wallet,25,0
4901,2347,2026-02-03,37.18,Books,South,Net Banking,5,0
4902,1443,2025-01-18,89.04,Food & Beverage,North,Wallet,0,0
4903,1837,2023-09-03,273.45,Books,North,Wallet,10,0
4904,2037,2026-01-09,21.96,Books,South,Debit Card,5,0
4905,1943,2024-10-23,31.22,Travel,West,Debit Card,15,1
4906,2518,2025-06-27,238.1,Electronics,Central,Net Banking,15,0
4907,2725,2024-01-31,453.47,Travel,East,Wallet,25,0
4908,1287,2024-06-05,91.79,Health,Central,Credit Card,0,0
4909,1720,2025-07-14,28.12,Electronics,West,Net Banking,5,0
4910,2138,2023-09-21,61.47,Software,North,Debit Card,15,0
4911,1480,2025-02-28,956.83,Sports,South,Credit Card,5,0
4912,1022,2023-06-21,18.17,Health,North,Wallet,10,0
4913,2373,2023-09-22,169.62,Home & Garden,North,Net Banking,20,0
4914,2750,2025-11-15,104.65,Travel,West,Net Banking,5,1
4915,1683,2024-04-20,22.47,Sports,North,Debit Card,5,0
4916,2859,2023-12-22,61.77,Apparel,North,UPI,0,0
4917,2590,2025-11-15,10.32,Apparel,Central,UPI,20,0
4918,1906,2023-02-03,127.21,Travel,Central,UPI,15,0
4919,2834,2023-09-21,151.35,Travel,West,Net Banking,15,0
4920,1320,2026-03-07,17.47,Electronics,South,Debit Card,0,0
4921,1126,2025-03-26,175.56,Food & Beverage,Central,Debit Card,10,0
4922,1277,2025-05-24,40.52,Software,North,UPI,0,0
4923,3000,2025-01-23,36.35,Software,East,Credit Card,0,0
4924,2228,2024-07-19,27.93,Apparel,Central,UPI,5,0
4925,1194,2024-04-06,199.13,Travel,East,Net Banking,0,0
4926,2705,2026-04-06,12.08,Travel,South,Credit Card,0,0
4927,2688,2024-10-16,13.37,Sports,North,Debit Card,20,0
4928,2571,2023-03-22,44.23,Sports,Central,Wallet,30,0
4929,1696,2025-01-26,46.1,Books,South,Credit Card,0,0
4930,2310,2025-05-19,190.94,Health,West,Debit Card,0,0
4931,1057,2025-12-05,80.69,Electronics,South,Credit Card,25,1
4932,2758,2024-08-21,80.86,Software,West,UPI,25,0
4933,2327,2025-03-17,12.89,Home & Garden,West,Credit Card,10,0
4934,2187,2025-12-12,68.28,Sports,Central,Credit Card,0,0
4935,1019,2025-09-10,5.01,Health,East,Credit Card,0,0
4936,2394,2024-12-04,119.7,Books,West,Net Banking,25,0
4937,1264,2024-04-20,202.91,Books,North,Net Banking,25,0
4938,1794,2024-08-14,35.32,Electronics,Central,UPI,15,0
4939,1113,2023-01-16,141.23,Apparel,West,Wallet,25,0
4940,2512,2024-05-01,53.15,Books,Central,Net Banking,0,0
4941,2351,2024-12-06,394.86,Apparel,North,Wallet,0,0
4942,1542,2026-03-10,118.35,Electronics,Central,Net Banking,0,0
4943,1647,2024-09-11,25.88,Home & Garden,Central,Debit Card,0,0
4944,1579,2025-10-15,366.93,Electronics,West,Debit Card,20,0
4945,2089,2025-02-15,242.84,Travel,South,Credit Card,25,0
4946,2316,2024-03-22,54.9,Travel,Central,Wallet,0,0
4947,1025,2023-10-17,163.14,Travel,West,Credit Card,5,0
4948,2573,2023-07-28,160.04,Health,North,Credit Card,5,0
4949,1001,2024-02-17,54.02,Health,North,Net Banking,0,0
4950,1911,2024-11-07,97.4,Apparel,South,Net Banking,20,0
4951,2573,2024-10-25,120.71,Software,North,Credit Card,5,0
4952,1141,2023-10-17,40.01,Health,West,Net Banking,10,0
4953,2768,2023-05-31,452.98,Books,South,Debit Card,0,0
4954,1648,2025-05-04,8.39,Sports,West,Debit Card,10,0
4955,2925,2024-08-30,202.82,Travel,South,Wallet,15,0
4956,1188,2024-01-05,,Books,South,Debit Card,0,0
4957,2152,2026-06-04,67.21,Food & Beverage,West,Credit Card,0,0
4958,1201,2024-12-05,13.23,Sports,South,UPI,10,0
4959,2151,2025-04-05,18.49,Apparel,West,Net Banking,10,0
4960,1257,2025-10-01,81.09,Health,North,Credit Card,0,0
4961,2700,2024-01-12,98.23,Apparel,North,Net Banking,0,0
4962,1547,2025-08-30,321.1,Health,Central,Wallet,0,0
4963,1194,2023-04-28,55.76,Health,East,Credit Card,25,0
4964,1703,2025-10-25,188.61,Electronics,East,Credit Card,0,0
4965,2128,2024-03-19,88.92,Home & Garden,North,Credit Card,0,0
4966,2559,2025-01-24,180.1,Home & Garden,Central,Wallet,20,0
4967,2289,2024-10-01,24.28,Food & Beverage,East,Credit Card,20,0
4968,1802,2023-05-04,100.14,Home & Garden,West,Net Banking,5,0
4969,1942,2024-10-19,140.87,Software,West,UPI,15,0
4970,2998,2025-04-01,49.6,Books,South,Credit Card,5,0
4971,2408,2024-10-25,142.18,Food & Beverage,East,Wallet,0,0
4972,2284,2023-12-26,159.36,Food & Beverage,West,Wallet,5,0
4973,1414,2024-09-14,48.36,Travel,East,Credit Card,5,0
4974,2382,2025-12-16,228.27,Home & Garden,South,Wallet,0,0
4975,2099,2026-06-28,5.68,Software,North,Debit Card,0,0
4976,2379,2025-07-07,9.04,Health,Central,Wallet,20,0
4977,2608,2026-03-19,26.02,Food & Beverage,South,UPI,0,0
4978,2795,2024-03-27,126.17,Electronics,South,Debit Card,0,0
4979,1910,2026-03-31,36.38,Sports,South,Net Banking,20,0
4980,1188,2023-04-30,18.08,Books,Central,Debit Card,0,0
4981,2997,2024-08-04,80.94,Apparel,West,UPI,0,0
4982,2709,2023-04-09,101.54,Electronics,East,Debit Card,20,0
4983,2314,2026-04-05,41.93,Apparel,North,Credit Card,0,0
4984,1045,2024-05-28,21.73,Travel,North,Wallet,10,0
4985,2597,2024-10-25,90.79,Food & Beverage,Central,Credit Card,15,0
4986,1083,2024-02-05,233.67,Apparel,North,Credit Card,0,0
4987,2147,2023-12-31,20.97,Software,Central,Credit Card,0,0
4988,1358,2024-08-03,600.13,Travel,Central,Debit Card,5,0
4989,2552,2024-09-12,45.61,Sports,East,Net Banking,15,0
4990,2090,2025-04-07,41.93,Health,East,Wallet,10,0
4991,1936,2023-09-04,105.76,Home & Garden,Central,Debit Card,0,0
4992,2681,2024-03-09,101.9,Food & Beverage,East,Credit Card,0,0
4993,1375,2026-01-21,6.17,Home & Garden,West,UPI,0,0
4994,1162,2024-09-06,79.06,Home & Garden,South,UPI,20,0
4995,2770,2025-07-31,180.12,Software,North,Credit Card,0,0
4996,2404,2025-08-20,309.05,Food & Beverage,North,Net Banking,25,0
4997,2680,2024-09-15,78.34,Travel,North,Wallet,0,0
4998,2382,2023-11-17,58.71,Sports,North,Debit Card,0,0
4999,2212,2025-05-05,214.78,Sports,West,Net Banking,5,0
5000,1322,2023-03-03,772.88,Travel,West,UPI,0,0
5001,1450,2023-10-27,100.71,Health,South,Credit Card,10,0
5002,2498,2024-02-07,72.32,Books,Central,Debit Card,25,0
5003,2037,2025-08-12,406.77,Apparel,East,Net Banking,25,0
5004,1184,2023-09-10,23.2,Food & Beverage,South,Net Banking,0,0
5005,1111,2024-04-22,97.05,Electronics,North,Net Banking,0,0
5006,2951,2023-06-09,1618.38,Health,East,Debit Card,25,0
5007,1508,2025-08-18,155.1,Software,South,Wallet,20,0
5008,2314,2026-04-04,225.91,Books,North,Debit Card,0,0
5009,1295,2023-07-24,60.68,Books,South,Credit Card,20,0
5010,2475,2026-03-07,181.92,Health,North,Debit Card,15,0
5011,1904,2025-05-07,387.24,Books,North,Net Banking,0,0
5012,2239,2025-01-29,14.63,Sports,West,Wallet,25,0
5013,1974,2024-12-21,80.19,Electronics,North,Wallet,0,0
5014,1632,2025-11-06,136.96,Food & Beverage,South,Credit Card,5,0
5015,2918,2023-03-09,84.13,Software,East,Credit Card,10,0
5016,2591,2023-05-13,50.17,Sports,West,UPI,0,0
5017,2051,2025-07-07,480.21,Sports,East,UPI,10,0
5018,2654,2024-03-05,114.93,Books,Central,UPI,15,0
5019,1733,2023-11-04,38.81,Food & Beverage,East,Debit Card,0,0
5020,2255,2024-10-11,293.26,Home & Garden,Central,Wallet,0,0
5021,2589,2026-04-12,477.09,Software,Central,Credit Card,10,0
5022,2831,2024-02-16,353.86,Electronics,West,UPI,25,0
5023,1321,2023-04-07,54.67,Food & Beverage,East,Credit Card,20,0
5024,1913,2026-03-23,57.58,Food & Beverage,North,UPI,0,1
5025,2257,2026-06-19,25.84,Travel,West,Debit Card,10,0
5026,2694,2025-11-16,122.09,Books,West,Debit Card,0,0
5027,1437,2025-12-19,336.39,Software,North,Net Banking,0,0
5028,1781,2023-07-21,177.15,Software,East,Credit Card,10,0
5029,2557,2025-01-31,736.92,Apparel,West,Net Banking,0,1
5030,2427,2025-05-23,8.77,Books,Central,Debit Card,20,0
5031,2077,2024-08-03,106.51,Health,North,Debit Card,20,0
5032,2811,2024-01-05,244.2,Apparel,South,Credit Card,5,0
5033,2337,2024-06-16,43.35,Health,West,Net Banking,5,0
5034,2305,2026-03-21,23.15,Software,Central,Net Banking,20,0
5035,1726,2026-01-30,21.14,Travel,East,Net Banking,0,0
5036,1031,2025-06-17,102.03,Software,East,Credit Card,0,0
5037,1337,2024-08-29,20.52,Sports,North,Credit Card,0,0
5038,1183,2025-05-22,527.24,Travel,Central,Credit Card,0,0
5039,2047,2026-06-06,166.99,Software,North,Wallet,30,0
5040,1544,2026-02-22,70.75,Apparel,West,Debit Card,0,0
5041,2470,2025-02-08,81.73,Home & Garden,North,Wallet,0,0
5042,2098,2025-04-13,329.74,Electronics,South,Wallet,20,0
5043,2034,2025-09-25,449.92,Electronics,North,Debit Card,15,0
5044,2508,2025-07-26,29.35,Food & Beverage,North,UPI,10,0
5045,2480,2023-08-24,37.35,Electronics,West,UPI,0,0
5046,2590,2023-06-11,58.63,Books,Central,UPI,0,0
5047,2588,2024-07-07,42.54,Food & Beverage,South,Credit Card,30,0
5048,1660,2025-02-26,10.32,Software,North,Credit Card,0,1
5049,1160,2025-12-27,33.86,Food & Beverage,West,Net Banking,20,0
5050,2906,2026-04-11,38.68,Sports,West,Net Banking,20,0
5051,2038,2024-07-12,21.32,Electronics,West,Wallet,5,0
5052,2202,2023-09-18,152.68,Food & Beverage,Central,Net Banking,20,0
5053,1412,2023-08-05,77.4,Health,North,Credit Card,0,0
5054,2902,2026-02-21,188.81,Books,East,Wallet,20,0
5055,2012,2025-03-15,27.61,Food & Beverage,South,Net Banking,10,1
5056,1053,2026-03-31,192.61,Travel,East,Net Banking,0,0
5057,1408,2023-07-20,107.09,Electronics,Central,UPI,15,0
5058,1847,2024-02-06,46.61,Travel,North,Credit Card,25,0
5059,2046,2023-10-02,617.17,Apparel,East,Wallet,10,0
5060,2054,2023-07-25,103.05,Apparel,East,Debit Card,15,0
5061,1703,2025-11-29,47.85,Travel,East,Net Banking,15,0
5062,1260,2025-05-16,126.12,Apparel,South,Credit Card,15,0
5063,2229,2023-04-03,28.91,Travel,North,Wallet,5,1
5064,2083,2025-12-01,,Books,West,Credit Card,15,0
5065,2495,2024-01-14,1027.52,Software,North,Credit Card,5,0
5066,1776,2026-02-04,10.77,Software,East,Wallet,5,0
5067,2490,2023-03-06,47.76,Travel,North,UPI,0,0
5068,2036,2023-12-31,75.41,Software,West,UPI,25,0
5069,2655,2025-03-31,57.99,Health,South,Net Banking,5,0
5070,2951,2025-11-13,49.36,Travel,North,UPI,0,0
5071,2998,2024-06-23,686.69,Food & Beverage,North,Net Banking,0,0
5072,2314,2025-12-21,46.26,Software,South,Net Banking,0,0
5073,1850,2024-05-05,144.92,Apparel,South,Wallet,0,1
5074,2784,2023-08-17,43.16,Home & Garden,East,Credit Card,5,0
5075,1354,2025-11-09,145.33,Apparel,East,Debit Card,20,0
5076,2663,2023-01-03,276.67,Food & Beverage,South,Debit Card,0,0
5077,2099,2025-06-29,82.33,Home & Garden,West,UPI,30,0
5078,1873,2023-11-03,45.32,Electronics,East,Wallet,0,0
5079,2740,2024-03-07,77.62,Sports,West,Debit Card,15,1
5080,2585,2023-05-16,171.07,Books,South,Credit Card,15,0
5081,2615,2024-05-29,254.62,Sports,North,Net Banking,15,1
5082,2465,2023-07-12,122.54,Food & Beverage,South,Net Banking,0,0
5083,1991,2025-05-22,81.83,Home & Garden,South,Wallet,15,0
5084,2265,2026-02-15,417.62,Food & Beverage,Central,UPI,5,0
5085,2018,2024-10-27,42.44,Electronics,South,Credit Card,0,0
5086,2885,2023-07-28,54.89,Food & Beverage,East,UPI,0,0
5087,2178,2025-08-09,774.67,Travel,North,UPI,0,0
5088,2810,2025-11-23,80.15,Travel,West,Wallet,0,0
5089,2120,2024-10-10,198.51,Electronics,Central,Net Banking,15,0
5090,2750,2023-04-30,31.05,Health,East,UPI,30,0
5091,1294,2024-09-18,299.22,Sports,North,UPI,0,0
