record_id,value,category,created_at
1714,9482.96,C,2023-03-03
1715,9235.95,A,2025-08-12
1716,3069.25,C,2024-01-27
1717,6338.8,A,2024-10-26
1718,653.79,A,2026-02-11
1719,4023.61,B,2025-02-08
1720,8578.57,B,2023-10-12
1721,1174.26,C,2026-02-27
1722,4301.42,C,2026-04-15
1723,8440.09,B,2023-09-02
1724,5251.12,D,2023-09-29
1725,2182.67,A,2023-06-07
1726,9330.96,C,2024-03-05
1727,7885.42,D,2024-05-13
1728,5112.23,B,2023-11-30
1729,9996.77,D,2025-08-25
1730,2502.04,B,2025-01-16
1731,9523.62,D,2024-01-16
1732,3403.35,A,2024-01-28
1733,727.49,C,2024-04-29
1734,4918.8,B,2024-08-28
1735,9099.33,D,2023-11-22
1736,9448.69,B,2024-01-08
1737,3108.22,D,2025-05-16
1738,5537.23,D,2026-04-01
1739,9594.31,D,2024-11-14
1740,839.92,A,2026-01-02
1741,838.88,D,2025-02-23
1742,6300.39,B,2023-11-01
1743,5714.16,B,2024-03-28
1744,6027.85,A,2025-07-11
1745,1098.71,C,2025-11-24
1746,5522.36,A,2025-12-18
1747,6193.44,C,2023-12-18
1748,4018.46,C,2024-11-17
1749,6597.57,B,2026-01-16
1750,4347.9,D,2023-01-29
1751,1724.84,B,2025-05-23
1752,4986.88,B,2024-07-24
1753,7692.51,C,2024-10-14
1754,6394.11,A,2023-07-15
1755,1248.81,C,2026-05-29
1756,1546.98,C,2025-12-17
1757,5879.76,B,2023-10-02
1758,362.8,C,2024-06-02
1759,7063.96,A,2025-11-20
1760,3068.37,B,2024-03-15
1761,6139.48,B,2026-01-20
1762,8648.4,B,2024-02-19
1763,1358.29,D,2024-05-10
1764,11.17,B,2024-01-24
1765,730.67,D,2023-09-15
1766,1518.18,B,2026-05-09
1767,9108.7,A,2025-07-07
1768,8065.63,D,2024-12-16
1769,8373.28,C,2025-04-28
1770,9080.44,D,2024-03-14
1771,8119.62,D,2024-09-06
1772,5668.59,A,2023-11-08
1773,5661.43,D,2023-10-12
1774,6088.09,C,2026-05-26
1775,3743.16,D,2026-03-14
1776,3761.49,B,2023-11-26
1777,5263.22,A,2026-03-12
1778,8456.35,C,2024-01-05
1779,3012.39,C,2025-02-15
1780,2282.74,D,2025-03-13
1781,4921.56,A,2025-04-02
1782,5915.95,A,2024-06-19
1783,540.0,D,2025-07-19
1784,7364.06,C,2026-05-26
1785,3984.02,A,2025-07-21
1786,3103.03,D,2026-03-26
1787,5308.63,C,2026-03-30
1788,4442.26,D,2026-04-09
1789,4690.65,A,2024-12-30
1790,4886.81,B,2024-07-07
1791,9554.09,A,2023-02-16
1792,7654.06,D,2025-11-04
1793,934.23,C,2026-05-05
1794,3739.94,A,2026-01-03
1795,3079.61,C,2025-09-28
1796,7980.83,A,2023-08-23
1797,995.1,C,2023-07-03
1798,6621.34,C,2024-11-28
1799,2085.99,A,2024-12-22
1800,5303.88,C,2024-08-02
1801,1987.49,B,2025-07-25
1802,6831.91,A,2024-03-30
1803,9095.85,A,2025-07-04
1804,2440.32,A,2024-11-19
1805,630.71,A,2025-04-09
1806,1790.69,B,2026-05-29
1807,209.76,A,2025-09-23
1808,1717.34,C,2023-02-10
1809,8439.89,D,2025-07-09
1810,781.84,D,2026-05-14
1811,1382.98,A,2024-03-28
1812,164.47,C,2023-02-16
1813,463.43,B,2025-05-08
1814,9946.25,D,2023-12-10
1815,1390.42,C,2024-09-15
1816,5512.22,A,2026-01-27
1817,114.23,C,2025-08-19
1818,3530.72,D,2025-01-02
1819,5617.79,D,2024-11-06
1820,1809.16,A,2023-03-21
1821,9602.9,A,2025-08-11
1822,7371.53,C,2024-03-12
1823,1112.76,A,2025-10-09
1824,9303.87,D,2023-07-06
1825,5702.36,B,2024-03-04
1826,7479.28,D,2026-01-02
1827,3520.64,B,2025-10-24
1828,2756.22,D,2024-05-10
1829,6228.08,D,2024-10-27
1830,7605.27,C,2023-05-08
1831,317.42,D,2024-12-25
1832,2700.62,B,2025-07-03
1833,8109.03,B,2024-06-12
1834,8414.39,A,2025-04-11
1835,9055.69,A,2025-09-26
1836,1999.22,B,2023-11-24
1837,7855.16,D,2024-01-03
1838,1495.07,A,2026-01-27
1839,9257.93,A,2023-08-07
1840,8937.6,A,2023-07-10
1841,1754.41,B,2026-02-07
1842,4936.12,D,2024-10-30
1843,4846.21,D,2023-12-23
1844,8653.62,C,2025-02-02
1845,8685.82,A,2023-01-26
1846,3535.44,A,2023-10-28
1847,7407.02,A,2025-06-26
1848,2454.98,B,2025-08-11
1849,6110.72,D,2023-05-18
1850,764.94,B,2025-07-21
1851,185.2,C,2025-04-07
1852,1363.89,B,2025-01-19
1853,5410.02,D,2024-07-04
1854,1847.07,B,2023-10-20
1855,8492.51,A,2023-07-04
1856,9455.47,C,2023-06-29
1857,2935.33,A,2024-07-04
1858,3329.98,A,2025-09-17
1859,3561.09,A,2026-05-16
1860,1883.21,B,2024-10-06
1861,6878.94,B,2025-09-14
1862,6553.56,A,2023-05-13
1863,8524.67,D,2023-07-14
1864,5078.3,A,2023-05-17
1865,4237.6,A,2025-12-12
1866,51.2,A,2026-03-10
1867,9428.73,C,2024-02-27
1868,7502.18,C,2025-04-08
1869,1759.4,D,2026-02-18
1870,8896.43,C,2023-11-24
1871,7695.29,A,2023-03-09
1872,8381.36,B,2024-04-27
1873,1479.52,C,2023-12-04
1874,1339.17,A,2026-04-04
1875,5191.29,A,2023-10-08
1876,5402.42,A,2025-11-02
1877,7479.28,B,2023-04-19
1878,4914.86,D,2023-07-01
1879,3999.52,D,2024-02-02
1880,6529.73,C,2025-10-06
1881,4246.88,A,2026-05-29
1882,8940.35,C,2025-10-27
1883,8264.3,D,2025-05-23
1884,5041.35,B,2025-07-06
1885,3669.57,D,2024-05-30
1886,5316.24,C,2024-11-24
1887,6783.3,A,2024-10-27
1888,8084.55,C,2023-09-24
1889,1958.69,B,2023-10-29
1890,2269.61,D,2023-06-16
1891,1490.95,B,2024-03-06
1892,6487.92,D,2024-02-24
1893,4017.71,C,2025-05-04
1894,4737.5,D,2024-04-27
1895,7462.1,A,2025-07-31
1896,9568.75,A,2023-12-21
1897,4300.28,D,2023-12-09
1898,8776.51,C,2025-04-13
1899,6869.65,D,2025-05-31
1900,9699.63,B,2023-11-15
1901,525.29,D,2023-04-06
1902,5667.18,D,2024-11-21
1903,685.72,C,2024-05-24
1904,3846.96,A,2026-05-02
1905,3776.93,D,2026-05-06
1906,7646.09,C,2024-09-11
1907,9447.05,D,2023-07-26
1908,5914.41,D,2025-10-02
1909,4623.16,C,2024-08-21
1910,6072.0,B,2024-01-04
1911,2095.42,D,2025-11-01
1912,8096.38,C,2026-04-22
1913,2463.88,C,2024-01-22
1914,5608.32,B,2023-07-27
1915,1226.89,C,2024-03-15
1916,1996.66,C,2025-04-02
1917,9960.75,A,2025-01-10
1918,484.76,B,2023-04-23
1919,8286.05,B,2024-04-11
1920,8487.34,A,2024-05-04
1921,6560.73,B,2023-02-28
1922,7913.5,A,2025-10-18
1923,3680.6,B,2023-03-01
1924,4876.81,B,2023-08-22
1925,6086.63,B,2025-11-27
1926,8733.7,D,2025-08-04
1927,1668.88,D,2023-09-13
1928,580.46,B,2026-05-24
1929,9288.78,B,2025-07-07
1930,4426.51,A,2023-08-22
1931,7554.62,A,2025-05-09
1932,1478.23,D,2024-09-04
1933,6085.51,C,2025-02-11
1934,9074.93,B,2026-05-14
1935,4790.62,B,2026-03-10
1936,8957.62,B,2023-12-27
1937,2832.44,C,2024-01-29
1938,2078.96,D,2025-03-18
1939,9160.61,C,2025-04-04
1940,8731.39,D,2023-12-14
1941,1289.4,B,2025-08-29
1942,4928.25,A,2025-07-25
1943,1646.72,A,2025-03-01
1944,6615.78,B,2024-11-15
1945,9983.55,A,2025-09-17
1946,2708.74,B,2025-03-23
1947,2137.54,D,2024-09-24
1948,360.03,C,2024-10-14
1949,6871.25,A,2023-08-18
1950,5724.54,B,2025-02-01
1951,8942.68,B,2023-02-11
1952,9346.35,B,2026-06-28
1953,9503.68,A,2025-09-26
1954,9487.12,B,2023-04-22
1955,746.59,A,2023-05-06
1956,1292.24,C,2023-03-10
1957,5960.15,B,2023-07-06
1958,5109.8,A,2024-07-16
1959,3650.46,B,2024-09-18
1960,5415.56,A,2023-02-03
1961,1150.99,D,2025-09-11
1962,3199.05,C,2026-01-11
1963,7405.32,A,2025-12-01
1964,2562.41,B,2024-07-24
1965,5941.51,C,2024-06-09
1966,6244.27,A,2025-08-18
1967,5540.57,B,2024-05-10
1968,6657.96,D,2025-08-18
1969,6807.85,D,2023-06-23
1970,9933.53,D,2025-10-23
1971,6905.91,A,2024-11-03
1972,1052.54,D,2025-06-29
1973,9530.65,B,2026-01-22
1974,1094.94,B,2023-06-25
1975,507.14,C,2024-05-17
1976,2948.76,B,2024-08-11
1977,9545.09,D,2025-06-07
1978,9290.71,C,2023-08-10
1979,120.57,A,2026-04-03
1980,1323.29,D,2024-05-02
1981,3456.95,B,2023-06-06
1982,5147.52,D,2023-03-15
1983,8216.67,B,2024-07-30
1984,83.65,A,2025-03-31
1985,7702.79,B,2023-08-06
1986,9237.43,B,2024-09-05
1987,5550.56,B,2026-03-30
1988,9909.85,B,2024-09-06
1989,7509.86,B,2024-05-04
1990,5521.59,A,2026-05-21
1991,9369.67,A,2026-04-26
1992,2628.78,B,2025-01-29
1993,2394.24,A,2025-10-11
1994,1763.47,C,2024-12-06
1995,728.82,D,2023-09-19
1996,4236.86,A,2026-03-01
1997,7958.25,C,2025-08-01
1998,5020.23,B,2024-04-26
1999,9025.74,A,2025-09-23
2000,9003.8,D,2023-01-16
1861,6878.94,B,2025-09-14
354,7241.12,D,2025-08-09
1334,8595.17,A,2025-07-17
906,1836.85,D,2023-04-18
1290,1685.88,A,2023-11-10
1274,7227.98,B,2023-06-15
939,3757.99,D,2023-07-20
1732,3403.35,A,2024-01-28
66,353.59,A,2026-03-05
1324,5770.4,A,2023-07-18
57,9466.72,D,2024-03-13
1293,3838.09,A,2025-09-08
1119,6143.2,A,2026-02-11
585,5162.63,A,2024-08-26
375,689.87,A,2024-07-03
276,5195.55,C,2023-04-23
747,8284.96,D,2023-01-02
129,4504.47,B,2026-02-21
1647,947.85,A,2025-01-21
1853,5410.02,D,2024-07-04
675,8375.37,D,2024-03-15
1665,353.77,B,2026-03-28
1982,5147.52,D,2023-03-15
1084,6341.33,B,2026-06-04
1923,3680.6,B,2023-03-01
100,3477.18,B,2024-10-17
1180,4614.84,A,2025-12-10
965,1480.17,B,2025-12-17
793,2314.29,B,2023-11-02
30,437.79,D,2026-02-19
629,9829.81,A,2026-03-28
945,7084.82,A,2024-06-07
573,8622.08,C,2023-05-10
908,8259.71,A,2023-08-25
1081,8706.45,A,2025-01-26
451,688.24,C,2026-06-17
1610,9484.56,C,2026-06-19
1291,7590.39,C,2024-04-06
1079,5482.08,A,2023-02-28
255,8957.18,B,2024-01-22
125,7104.14,B,2025-11-05
1928,580.46,B,2026-05-24
252,7663.72,C,2025-11-26
586,4903.66,B,2025-04-23
1569,1834.22,C,2025-05-03
825,2534.39,B,2023-10-09
508,3349.24,B,2025-03-08
890,2451.33,B,2026-05-31
71,6820.94,D,2023-05-20
1609,2359.86,D,2023-10-08
1533,9904.51,B,2025-09-19
248,1129.72,D,2025-05-30
1451,2293.02,D,2024-01-29
213,286.13,C,2023-11-30
910,1414.52,B,2023-10-11
1742,6300.39,B,2023-11-01
1245,3472.07,B,2024-03-30
1697,3972.96,A,2024-09-03
1183,9491.35,A,2024-05-30
362,3539.99,B,2025-02-24
1474,7541.87,A,2025-11-16
679,3632.57,A,2024-11-02
1622,6087.97,C,2026-03-02
1090,4206.08,B,2025-03-29
1988,9909.85,B,2024-09-06
1848,2454.98,B,2025-08-11
988,2728.86,B,2024-04-15
1513,3681.98,A,2025-08-03
112,7223.67,D,2025-05-18
1488,6298.56,D,2025-06-26
1454,9783.58,B,2025-10-28
384,5708.95,B,2025-09-04
1396,5263.51,C,2025-08-20
1055,5345.85,C,2025-04-13
756,5440.7,B,2024-09-11
325,6887.38,B,2024-04-07
1624,6342.09,C,2025-01-07
788,7199.18,C,2024-06-23
369,136.84,A,2023-10-22
1820,1809.16,A,2023-03-21
70,275.06,C,2024-06-08
858,2118.2,B,2024-08-17
1484,3868.66,C,2025-07-08
1556,72.02,D,2023-01-30
1692,6940.15,B,2024-11-09
1475,6613.2,A,2026-02-07
1799,2085.99,A,2024-12-22
479,5635.1,C,2024-10-03
282,9805.13,D,2024-10-07
1648,2065.76,D,2025-11-08
1557,9365.08,A,2024-07-27
1730,2502.04,B,2025-01-16
211,3558.33,A,2025-03-24
298,770.51,B,2024-08-23
1885,3669.57,D,2024-05-30
1834,8414.39,A,2025-04-11
652,3569.81,C,2025-11-29
1234,7934.34,B,2025-10-10
1503,1945.33,A,2025-02-04
1932,1478.23,D,2024-09-04
917,4298.47,A,2023-05-02
994,5352.61,D,2024-07-22
430,6264.12,D,2023-02-20
1371,7244.28,D,2025-09-24
240,2810.75,B,2024-03-31
880,562.81,D,2024-06-30
621,3298.91,B,2025-01-06
257,6226.49,B,2024-11-27
612,5191.7,D,2024-08-27
545,3260.5,B,2024-04-07
772,2421.56,A,2023-06-22
1420,6214.78,D,2023-09-28
1042,8845.66,B,2023-10-01
1790,4886.81,B,2024-07-07
760,3845.39,C,2023-05-10
383,7136.83,C,2025-03-05
1104,2608.1,A,2024-01-31
974,9416.23,C,2024-10-09
353,8484.94,B,2025-07-01
1606,2645.3,B,2026-06-04
1826,7479.28,D,2026-01-02
1037,109.84,A,2025-03-30
1108,7814.38,C,2026-02-08
495,8832.45,B,2024-06-24
394,7897.99,B,2025-01-22
1547,8406.55,A,2023-05-18
465,9836.34,C,2023-12-22
887,4689.9,C,2024-12-25
1194,9530.4,B,2025-11-29
367,9978.44,A,2025-02-12
1894,4737.5,D,2024-04-27
1874,1339.17,A,2026-04-04
745,4838.03,C,2025-09-28
530,1698.94,D,2025-07-15
803,5421.47,D,2024-09-24
1224,4003.16,D,2025-08-01
1979,120.57,A,2026-04-03
1906,7646.09,C,2024-09-11
1700,2519.17,B,2026-02-16
1545,6815.19,B,2025-07-14
1314,4309.69,D,2023-11-14
307,6477.48,C,2024-05-05
1667,2873.48,B,2025-10-21
863,1079.09,A,2025-12-31
1567,967.41,B,2024-03-03
531,1852.52,C,2023-03-19
655,6564.28,A,2024-09-28
1260,70.71,D,2023-02-24
234,4728.4,C,2026-05-18
121,2874.27,C,2025-01-16
1698,6925.42,A,2023-09-13
950,2337.66,D,2026-04-25
618,4873.34,B,2026-02-28
1179,672.29,C,2026-03-19
308,586.32,C,2024-08-05
136,4959.13,A,2023-05-11
555,3281.41,A,2025-06-09
1674,4937.76,D,2025-11-10
584,6021.1,A,2024-11-12
1641,5418.98,A,2024-08-12
671,8750.4,D,2025-05-20
835,7425.02,A,2023-10-06
110,8585.04,D,2025-05-29
1165,3269.69,A,2024-01-31
1960,5415.56,A,2023-02-03
1465,9246.22,B,2024-09-03
1729,9996.77,D,2025-08-25
1243,269.65,B,2023-08-01
212,6484.48,A,2025-07-06
1768,8065.63,D,2024-12-16
1121,3892.35,A,2025-04-09
680,3488.97,B,2024-10-06
1951,8942.68,B,2023-02-11
1839,9257.93,A,2023-08-07
412,699.61,C,2023-08-09
1325,8160.68,A,2025-08-14
783,3874.06,C,2025-03-12
1346,9219.61,A,2024-10-31
875,1185.68,D,2024-08-03
1653,924.61,A,2023-04-14
1279,1687.78,C,2025-04-06
786,3195.54,C,2023-05-08
1819,5617.79,D,2024-11-06
1199,1089.99,B,2025-01-02
808,7779.48,C,2025-10-17
713,2458.31,D,2025-06-08
1991,9369.67,A,2026-04-26
1660,9646.67,A,2023-10-20
1191,9732.82,D,2025-07-13
1226,7349.25,B,2025-10-11
603,245.3,C,2023-10-06
271,9786.69,C,2025-02-04
1385,9501.64,A,2024-05-08
232,3685.89,A,2023-02-01
50,3252.13,A,2024-08-06
463,6339.57,C,2026-01-20
1106,5087.9,C,2023-08-12
856,7103.43,A,2023-02-16
694,6959.81,A,2023-05-22
1552,1916.86,C,2024-08-11
