order_id,customer_id,order_date,order_amount,order_status,product_id,quantity
59805,102912,2020-08-21,732.87,Returned,146,8
59806,20705,2023-06-27,1386.47,Shipped,301,2
59807,22339,2020-10-28,44.08,Delivered,404,8
59808,20314,2025-02-19,146.99,Pending,440,15
59809,21593,2024-06-05,16.96,Delivered,330,3
59810,22095,2020-09-28,77.68,Delivered,258,15
59811,99257,2025-10-21,635.2,Delivered,256,10
59812,22773,2021-04-17,175.71,Delivered,304,3
59813,23919,2023-11-03,460.85,Delivered,154,6
59814,23613,2020-10-23,350.77,Shipped,116,7
59815,23891,2022-04-24,36.49,Delivered,334,7
59816,100078,2024-05-27,2.55,Shipped,427,6
59817,102180,2023-06-08,709.38,Delivered,87,15
59818,24790,2023-03-26,107.13,Pending,354,15
59819,101396,2021-07-26,217.41,Cancelled,437,13
59820,21087,2021-06-16,311.0,Delivered,244,15
59821,21837,2020-08-26,764.25,Shipped,440,15
59822,22200,2021-01-04,757.58,Delivered,198,11
59823,24732,2020-09-27,244.28,Delivered,475,8
59824,102029,2021-03-10,445.42,Cancelled,221,13
59825,23908,2022-06-03,205.21,Shipped,424,5
59826,22786,2020-08-08,52.36,Pending,249,16
59827,100206,2021-01-01,3466.18,Cancelled,453,1
59828,22871,2021-01-16,97.14,Shipped,391,4
59829,21567,2023-09-25,459.8,Shipped,80,3
59830,20893,2024-12-05,285.99,Delivered,430,5
59831,20747,2020-10-06,200.58,Shipped,281,8
59832,23498,2020-10-29,591.26,Delivered,175,17
59833,24324,2023-03-19,360.48,Delivered,6,17
59834,21624,2021-01-05,113.04,Shipped,46,19
59835,22682,2026-04-24,80.91,Shipped,12,11
59836,23876,2025-08-17,110.93,Delivered,196,8
59837,21333,2023-02-24,63.96,Pending,324,17
59838,22493,2021-10-21,413.97,Delivered,361,8
59839,100472,2022-02-20,84.08,Delivered,170,7
59840,22340,2024-01-20,236.55,Shipped,379,16
59841,22942,2021-12-26,111.62,Returned,211,4
59842,22313,2025-08-01,98.4,Cancelled,310,5
59843,22174,2024-06-03,158.68,Delivered,199,12
59844,22364,2022-10-13,171.4,Delivered,136,13
59845,103830,2025-07-18,41.5,Delivered,443,14
59846,23552,2023-05-15,42.9,Cancelled,243,11
59847,23406,2024-10-24,92.77,Delivered,453,16
59848,24072,2025-04-13,553.83,Delivered,315,14
59849,22453,2023-03-31,93.44,Cancelled,174,3
59850,24169,2020-02-23,1252.12,Pending,349,14
59851,21874,2022-03-12,25.19,Delivered,455,8
59852,22708,2020-05-23,153.66,Delivered,287,2
59853,101866,2025-12-13,143.15,Delivered,407,8
59854,23737,2025-12-16,89.9,Delivered,314,3
59855,103930,2025-07-28,26.9,Delivered,156,16
59856,21683,2021-05-16,36.76,Delivered,42,8
59857,23681,2024-02-14,14.91,Returned,46,10
59858,24807,2026-05-20,204.41,Shipped,187,3
59859,22426,2022-10-25,16.89,Delivered,229,11
59860,23702,2025-09-01,161.88,Shipped,443,11
59861,22839,2023-10-10,144.09,Delivered,421,9
59862,21751,2022-03-15,210.2,Shipped,351,11
59863,103925,2023-09-17,556.39,Cancelled,326,8
59864,99399,2023-10-01,406.26,Returned,407,19
59865,99106,2020-09-29,140.67,Cancelled,108,13
59866,23534,2025-02-01,314.43,Delivered,453,17
59867,20177,2023-11-02,1152.41,Returned,286,9
59868,21751,2026-02-24,284.35,Delivered,222,3
59869,21003,2023-03-24,985.6,Shipped,457,12
59870,23723,2024-05-14,424.61,Pending,148,12
59871,21474,2024-11-25,216.41,Shipped,267,1
59872,21956,2025-12-02,648.26,Pending,494,6
59873,103610,2025-12-05,36.86,Cancelled,342,19
59874,20373,2024-11-08,145.75,Delivered,491,5
59875,22882,2024-05-28,1294.34,Delivered,59,17
59876,23447,2022-01-08,40.93,Returned,455,15
59877,22165,2024-06-22,34.28,Delivered,435,2
59878,101645,2022-10-05,47.12,Delivered,456,16
59879,24374,2021-01-25,674.25,Shipped,306,18
59880,22288,2026-02-06,1674.26,Delivered,442,15
59881,21680,2021-03-28,1814.18,Delivered,314,15
59882,22498,2022-10-24,401.23,Delivered,170,15
59883,24482,2023-10-22,112.96,Shipped,300,18
59884,21230,2024-02-25,1153.51,Delivered,414,14
59885,22085,2025-06-15,481.69,Delivered,15,4
59886,23454,2022-04-15,232.12,Delivered,80,6
59887,24489,2022-02-19,56.07,Delivered,246,3
59888,101404,2022-06-06,210.58,Delivered,396,7
59889,21256,2021-11-06,130.61,Delivered,458,5
59890,23297,2022-08-28,127.17,Cancelled,86,10
59891,23219,2021-07-03,19.84,Delivered,221,14
59892,24528,2024-10-12,39.34,Shipped,450,1
59893,22650,2023-07-22,57.77,Cancelled,289,2
59894,24809,2020-08-16,169.4,Shipped,430,15
59895,21582,2023-12-09,109.52,Pending,235,7
59896,20820,2025-02-18,611.74,Shipped,56,6
59897,23171,2025-04-11,237.19,Shipped,261,2
59898,102020,2024-12-13,315.37,Delivered,55,1
59899,22964,2021-06-03,66.61,Shipped,362,8
59900,103671,2022-02-12,318.24,Delivered,131,18
59901,101123,2020-11-09,403.23,Delivered,292,14
59902,21158,2020-07-05,604.22,Shipped,23,2
59903,23230,2025-01-24,191.74,Delivered,382,8
59904,103409,2020-07-15,367.83,Cancelled,494,3
59905,102530,2022-02-26,207.1,Delivered,190,19
59906,21367,2024-02-24,231.88,Pending,445,12
59907,21396,2024-09-15,111.42,Cancelled,483,14
59908,24454,2020-03-19,309.71,Delivered,375,18
59909,101165,2022-07-09,16.85,Delivered,462,7
59910,101755,2023-01-20,218.8,Cancelled,197,18
59911,24096,2022-07-11,93.52,Delivered,288,11
59912,20517,2024-05-03,251.31,Delivered,280,5
59913,20299,2021-12-25,1635.79,Pending,55,6
59914,24344,2023-06-24,297.7,Delivered,146,2
59915,100369,2021-05-30,23.66,Cancelled,206,3
59916,21636,2023-12-01,245.59,Delivered,70,8
59917,101125,2020-10-15,61.49,Delivered,182,15
59918,21074,2021-03-19,244.58,Cancelled,325,6
59919,23651,2022-09-02,120.17,Cancelled,134,16
59920,100809,2025-04-14,48.52,Pending,286,2
59921,20005,2020-08-09,192.59,Cancelled,341,2
59922,24385,2022-10-08,106.46,Shipped,98,5
59923,22377,2024-09-02,263.5,Pending,334,16
59924,21445,2024-03-30,116.41,Shipped,424,5
59925,24702,2024-09-26,94.91,Delivered,19,4
59926,24661,2021-09-03,120.69,Delivered,127,3
59927,101319,2025-08-13,86.45,Delivered,143,15
59928,102005,2025-08-29,18.2,Delivered,261,14
59929,101798,2023-02-09,563.27,Shipped,126,17
59930,23933,2024-09-05,97.29,Delivered,377,2
59931,20602,2022-08-12,101.26,Shipped,395,18
59932,100214,2022-02-15,28.07,Delivered,153,14
59933,20184,2025-03-18,882.43,Delivered,388,7
59934,103946,2025-09-10,506.24,Delivered,443,8
59935,22252,2020-11-25,363.37,Delivered,318,1
59936,21920,2023-07-19,214.03,Delivered,343,18
59937,23766,2025-09-19,135.94,Delivered,158,17
59938,23068,2022-02-01,1466.16,Shipped,438,10
59939,103012,2026-06-03,28.84,Delivered,71,8
59940,22099,2026-05-26,370.23,Shipped,321,18
59941,21787,2020-12-12,85.73,Cancelled,188,17
59942,22792,2025-03-21,1911.21,Delivered,207,11
59943,21735,2026-03-11,18.63,Delivered,486,5
59944,23377,2024-09-09,336.49,Shipped,329,7
59945,23933,2023-05-26,288.7,Delivered,191,10
59946,23748,2020-07-04,59.88,Delivered,21,7
59947,20216,2023-01-06,59.93,Delivered,145,4
59948,20656,2022-10-22,103.91,Pending,259,17
59949,22329,2023-04-25,42.35,Delivered,263,8
59950,21851,2020-09-20,130.51,Delivered,148,5
59951,21909,2021-11-03,509.22,Delivered,135,13
59952,99485,2025-08-21,95.38,Shipped,204,12
59953,23376,2024-06-24,121.78,Returned,107,11
59954,100654,2023-04-20,19.24,Cancelled,109,13
59955,24007,2025-06-25,1024.71,Pending,82,18
59956,102100,2022-09-06,176.57,Delivered,312,14
59957,102083,2024-12-27,729.7,Delivered,109,9
59958,23671,2023-09-01,36.35,Delivered,39,17
59959,21660,2020-04-23,35.87,Delivered,180,11
59960,102769,2023-05-16,69.16,Pending,116,6
59961,21983,2022-10-06,255.64,Cancelled,295,16
59962,22006,2023-09-20,391.02,Delivered,133,1
59963,23002,2023-05-25,68.55,Cancelled,243,3
59964,23876,2020-09-07,30.07,Delivered,498,14
59965,22865,2024-12-23,386.37,Delivered,480,4
59966,21493,2023-04-30,803.61,Delivered,35,7
59967,23382,2022-05-21,291.44,Delivered,393,5
59968,23134,2020-04-13,203.05,Delivered,490,3
59969,21326,2023-03-24,70.42,Cancelled,191,8
59970,22925,2022-03-05,92.2,Delivered,493,9
59971,20147,2020-03-05,42.67,Shipped,390,2
59972,22898,2021-03-21,74.91,Pending,186,7
59973,22303,2026-06-10,28.93,Delivered,84,13
59974,22388,2026-03-19,823.57,Pending,188,2
59975,24350,2026-06-09,79.02,Cancelled,412,4
59976,24613,2022-08-22,246.9,Cancelled,267,11
59977,23928,2020-11-07,199.46,Shipped,219,7
59978,24163,2022-02-01,109.64,Delivered,468,9
59979,24249,2023-10-06,5.73,Shipped,461,2
59980,21070,2025-11-18,29.96,Pending,229,13
59981,22777,2020-05-05,42.3,Shipped,365,12
59982,102370,2024-12-04,331.9,Shipped,301,2
59983,22618,2024-01-15,677.57,Delivered,269,15
59984,23359,2020-10-06,157.36,Delivered,261,13
59985,99489,2021-12-17,66.94,Delivered,251,8
59986,23591,2020-08-27,142.39,Shipped,339,14
59987,23670,2023-11-10,305.43,Delivered,438,13
59988,21436,2020-10-10,60.71,Shipped,127,6
59989,21474,2025-01-13,285.84,Shipped,302,13
59990,20135,2023-08-08,32.78,Shipped,250,19
59991,100947,2021-06-08,224.09,Delivered,418,1
59992,23369,2023-07-21,72.84,Returned,212,4
59993,24236,2022-06-06,194.23,Delivered,357,2
59994,24764,2022-03-11,62.11,Shipped,276,13
59995,100310,2022-01-03,45.11,Shipped,70,14
59996,20114,2025-12-22,6.51,Delivered,305,4
59997,22887,2024-06-19,335.15,Delivered,65,10
59998,24286,2023-12-17,210.68,Shipped,192,6
59999,103772,2025-08-30,112.19,Delivered,211,8
60000,23139,2022-01-01,275.49,Delivered,427,8
60001,100392,2025-09-05,336.43,Shipped,374,16
60002,101780,2025-07-19,36.06,Pending,180,6
60003,103664,2024-08-20,352.43,Cancelled,178,8
60004,23722,2025-10-22,251.98,Delivered,325,15
60005,22828,2023-08-31,654.65,Delivered,47,5
60006,20291,2020-10-19,171.18,Pending,19,14
60007,99193,2021-09-01,408.34,Delivered,271,7
60008,101351,2020-08-19,103.79,Cancelled,81,1
60009,24653,2022-03-13,203.01,Shipped,200,4
60010,21770,2020-08-02,15.3,Cancelled,387,14
60011,22841,2024-10-16,330.42,Delivered,45,5
60012,22358,2020-07-06,375.2,Delivered,261,16
60013,24938,2020-07-21,155.56,Pending,139,8
60014,22500,2020-11-18,34.66,Delivered,80,17
60015,24443,2025-03-16,76.29,Shipped,313,11
60016,22745,2025-04-20,26.27,Delivered,315,7
60017,20295,2024-08-03,119.24,Delivered,278,18
60018,22747,2024-04-06,760.77,Returned,123,5
60019,101138,2024-05-13,39.88,Delivered,20,6
60020,21130,2024-07-17,294.43,Cancelled,273,10
60021,21723,2024-07-26,65.66,Delivered,490,2
60022,24383,2022-03-24,1892.72,Returned,386,10
60023,22972,2025-02-28,1002.72,Delivered,214,15
60024,24520,2021-02-28,977.7,Delivered,99,16
60025,24650,2025-11-23,318.19,Delivered,392,10
60026,23982,2022-09-08,67.1,Delivered,444,2
60027,24687,2020-01-05,435.21,Pending,255,12
60028,24594,2025-06-04,507.6,Delivered,238,13
60029,23715,2024-07-10,52.12,Shipped,433,15
60030,24767,2022-02-26,31.85,Delivered,396,3
60031,20486,2021-06-20,20.12,Cancelled,315,19
60032,24818,2023-11-08,197.69,Cancelled,14,1
60033,102828,2025-03-29,506.86,Shipped,211,13
60034,23432,2023-11-25,626.62,Shipped,413,10
60035,22398,2020-11-06,68.69,Pending,312,17
60036,23616,2021-02-03,65.71,Delivered,46,10
60037,20751,2021-07-31,343.88,Pending,261,13
60038,22963,2023-05-20,23.11,Shipped,354,6
60039,100430,2024-11-22,167.48,Shipped,136,11
60040,21278,2025-11-24,50.36,Delivered,310,19
60041,24119,2023-12-23,369.51,Delivered,187,9
60042,24827,2020-02-22,496.45,Shipped,246,17
60043,21904,2020-01-15,30.69,Delivered,21,17
60044,23740,2025-09-27,23.92,Pending,149,16
60045,20355,2022-06-08,1109.11,Delivered,269,7
60046,22088,2023-03-14,144.23,Delivered,131,15
60047,23195,2022-09-27,510.91,Delivered,293,8
60048,20147,2024-08-04,55.7,Pending,23,5
60049,21268,2020-09-05,78.11,Delivered,295,15
60050,22985,2025-11-04,350.29,Delivered,365,9
60051,20668,2024-08-09,1082.53,Returned,293,15
60052,20111,2022-05-31,239.26,Delivered,296,8
60053,20779,2024-02-12,94.25,Returned,151,1
60054,22532,2025-06-05,156.53,Cancelled,100,10
60055,102935,2020-04-02,174.0,Delivered,424,1
60056,100696,2022-10-12,360.22,Delivered,124,16
60057,21173,2026-04-05,169.6,Delivered,200,6
60058,23773,2020-02-12,79.37,Delivered,401,12
60059,21626,2021-06-01,2676.25,Returned,60,8
60060,20473,2022-10-08,46.73,Shipped,446,15
60061,22332,2024-09-16,685.92,Delivered,304,13
60062,101476,2020-12-29,38.15,Pending,425,17
60063,101698,2023-09-28,103.68,Shipped,397,8
60064,24994,2025-02-01,297.65,Shipped,168,3
60065,100136,2022-02-04,64.16,Shipped,84,11
60066,21599,2021-09-07,629.12,Shipped,362,2
60067,23034,2023-06-20,57.36,Pending,164,19
60068,20785,2020-08-03,701.28,Delivered,489,18
60069,23031,2023-03-14,88.12,Cancelled,342,13
60070,22257,2022-05-07,172.26,Returned,344,8
60071,23977,2024-05-06,133.96,Delivered,137,16
60072,100185,2025-06-04,193.67,Delivered,85,7
60073,20164,2021-01-31,73.69,Delivered,469,1
60074,21073,2025-05-31,308.03,Delivered,190,7
60075,20888,2026-05-07,208.53,Delivered,263,16
60076,23688,2022-03-10,132.37,Delivered,444,6
60077,101862,2021-10-17,442.35,Shipped,75,19
60078,103112,2023-11-08,46.78,Delivered,181,8
60079,24207,2022-08-21,524.93,Pending,46,15
60080,23760,2022-12-23,37.07,Shipped,413,14
60081,21101,2025-02-19,338.83,Delivered,135,15
60082,23626,2024-06-24,53.02,Delivered,282,5
60083,101838,2026-04-05,51.24,Shipped,52,15
60084,20519,2021-02-19,187.72,Shipped,373,7
60085,23929,2022-12-26,50.84,Delivered,434,1
60086,21197,2026-02-09,59.46,Returned,46,2
60087,21254,2024-02-18,145.21,Delivered,23,2
60088,20263,2022-11-25,54.1,Shipped,280,3
60089,24675,2021-03-11,45.65,Delivered,129,7
60090,23986,2024-02-26,25.25,Delivered,358,12
60091,23306,2021-11-20,69.66,Shipped,31,14
60092,23675,2025-04-03,565.03,Delivered,278,6
60093,21057,2023-06-19,204.78,Delivered,39,2
60094,22916,2021-04-15,177.4,Pending,380,1
60095,101488,2023-06-27,79.23,Delivered,299,12
60096,20400,2025-01-17,229.62,Delivered,171,12
60097,24426,2020-04-27,519.53,Shipped,458,12
60098,23371,2021-07-06,2031.92,Shipped,344,14
60099,21709,2023-08-23,140.18,Delivered,91,6
60100,100575,2022-09-08,1155.87,Cancelled,175,7
60101,24867,2023-01-18,5108.43,Returned,408,8
60102,102683,2022-02-14,203.49,Shipped,480,16
60103,22021,2022-08-27,36.68,Delivered,350,8
60104,24005,2021-12-11,211.46,Delivered,401,18
60105,100948,2020-11-29,9.03,Shipped,346,13
60106,103903,2020-02-10,179.83,Cancelled,495,11
60107,20931,2023-03-16,44.58,Delivered,342,5
60108,20235,2025-01-10,346.94,Delivered,377,11
60109,24645,2021-11-01,92.94,Returned,366,14
60110,23560,2023-04-23,228.1,Delivered,291,16
60111,24070,2026-05-09,146.7,Delivered,348,11
60112,24308,2023-11-27,61.81,Pending,213,5
60113,23588,2025-11-04,808.29,Delivered,65,14
60114,20304,2024-07-21,77.52,Shipped,400,9
60115,102353,2020-01-16,108.49,Pending,173,12
60116,24578,2024-05-27,324.23,Shipped,48,13
60117,21354,2025-10-21,482.56,Cancelled,281,19
60118,20641,2025-06-30,46.44,Delivered,380,19
60119,22005,2026-03-28,223.44,Shipped,484,17
60120,21249,2020-04-26,860.37,Delivered,127,13
60121,23420,2021-12-22,66.34,Shipped,8,11
60122,21572,2026-05-06,29.73,Shipped,12,16
60123,20414,2022-05-11,126.68,Returned,464,1
60124,23230,2023-11-06,198.98,Delivered,486,18
60125,22516,2023-09-21,347.45,Delivered,79,4
60126,22748,2025-03-12,115.4,Shipped,341,2
60127,103411,2022-07-03,445.97,Returned,278,14
60128,23873,2023-10-20,393.29,Delivered,403,10
60129,21918,2021-03-11,175.98,Delivered,120,8
60130,21389,2023-09-11,61.08,Pending,123,4
60131,22664,2020-04-18,58.34,Delivered,214,17
60132,101473,2022-01-29,5.25,Delivered,36,8
60133,21877,2024-07-04,82.79,Pending,356,2
60134,21552,2021-08-20,177.57,Delivered,247,8
60135,20501,2021-10-15,92.74,Pending,138,15
60136,23246,2021-06-26,315.2,Delivered,479,5
60137,100625,2022-07-11,328.76,Delivered,465,18
60138,22499,2023-08-10,383.79,Delivered,387,18
60139,20373,2021-06-21,409.49,Delivered,404,3
60140,20735,2020-07-29,283.82,Delivered,59,7
60141,20069,2021-02-07,187.1,Shipped,361,9
60142,21519,2022-12-31,90.6,Pending,393,12
60143,20493,2024-01-18,13.98,Delivered,354,5
60144,99164,2023-09-02,35.02,Delivered,300,11
60145,103434,2023-05-08,612.84,Delivered,453,6
60146,23123,2021-06-07,371.29,Delivered,315,3
60147,22186,2024-04-20,37.88,Delivered,24,3
60148,23159,2021-07-08,107.86,Delivered,342,3
60149,20972,2025-09-09,36.96,Pending,257,3
60150,23345,2024-09-17,477.21,Pending,136,17
60151,20434,2020-06-17,99.81,Shipped,374,10
60152,102559,2023-03-09,56.34,Shipped,256,18
60153,24191,2021-03-05,70.1,Shipped,244,15
60154,100106,2021-04-05,25.04,Delivered,416,6
60155,101469,2021-12-10,94.75,Pending,177,8
60156,23015,2026-05-07,23.44,Delivered,58,5
60157,102137,2020-12-16,331.53,Returned,88,7
60158,20668,2023-08-28,65.87,Delivered,487,13
60159,24370,2022-08-29,40.63,Delivered,329,3
60160,21708,2026-02-03,148.09,Pending,356,10
60161,24836,2022-02-16,283.28,Delivered,384,2
60162,20250,2022-11-01,1124.17,Cancelled,32,12
60163,22852,2025-02-16,232.4,Pending,200,8
60164,21203,2022-12-19,122.14,Delivered,147,19
60165,24915,2025-02-16,116.99,Delivered,68,19
60166,22860,2021-12-09,116.53,Delivered,334,14
60167,99390,2023-11-17,174.25,Delivered,278,18
60168,22295,2026-03-20,138.96,Delivered,46,1
60169,101534,2021-11-16,33.54,Delivered,69,18
60170,24419,2020-04-12,268.87,Shipped,89,12
60171,21161,2020-07-19,54.98,Shipped,151,12
60172,23927,2020-02-21,887.43,Shipped,38,16
60173,21009,2024-09-04,62.29,Cancelled,304,1
60174,23735,2022-12-17,84.48,Delivered,218,16
60175,23489,2021-02-19,55.53,Delivered,110,17
60176,23862,2020-05-15,1596.3,Delivered,33,14
60177,24242,2022-02-18,227.02,Delivered,20,10
60178,21018,2025-06-14,4.27,Delivered,401,12
60179,24370,2026-05-31,6.44,Pending,71,8
60180,103175,2026-02-03,81.24,Shipped,264,9
60181,24106,2020-07-03,1124.11,Delivered,239,12
60182,24740,2025-08-28,91.76,Returned,82,11
60183,24040,2020-01-11,31.02,Delivered,499,8
60184,20766,2022-07-15,87.38,Delivered,167,10
60185,99014,2023-10-22,452.76,Delivered,99,3
60186,103508,2020-07-12,48.02,Delivered,315,17
60187,22905,2022-01-22,46.63,Delivered,128,11
60188,24251,2023-05-15,25.82,Delivered,253,1
60189,21957,2020-10-26,1178.31,Delivered,77,8
60190,20698,2020-03-10,45.12,Delivered,49,13
60191,21043,2020-09-06,715.39,Delivered,404,10
60192,20862,2025-11-29,259.17,Pending,30,15
60193,23578,2022-11-10,252.7,Delivered,65,3
60194,100777,2020-01-27,330.08,Delivered,73,15
60195,20711,2025-02-05,949.16,Delivered,129,13
60196,21675,2021-01-01,187.29,Delivered,86,3
60197,101266,2025-03-25,26.95,Delivered,43,9
60198,99935,2025-04-06,26.73,Shipped,113,5
60199,22310,2022-04-03,683.13,Cancelled,237,3
60200,24576,2023-08-30,252.76,Delivered,51,3
60201,23750,2024-03-06,211.79,Pending,88,5
60202,23143,2025-09-16,27.92,Shipped,426,4
60203,20515,2023-04-12,184.27,Returned,203,19
60204,24115,2024-04-04,240.11,Delivered,267,4
60205,24565,2024-03-17,1486.29,Returned,395,12
60206,21934,2023-12-02,115.62,Delivered,288,11
60207,20092,2025-07-16,347.29,Delivered,306,11
60208,101523,2024-03-15,33.64,Delivered,281,14
60209,99184,2022-08-19,66.44,Delivered,467,15
60210,102992,2024-09-10,56.96,Shipped,7,5
60211,21900,2022-07-20,74.64,Shipped,340,5
60212,22307,2021-07-29,210.4,Delivered,194,19
60213,21520,2022-03-18,10323.3,Returned,178,10
60214,101003,2026-01-06,40.84,Delivered,154,7
60215,20701,2025-08-12,214.36,Delivered,178,15
60216,99754,2020-10-29,122.14,Shipped,74,11
60217,23741,2023-08-29,233.05,Delivered,492,8
60218,100260,2025-03-02,6.17,Delivered,30,16
60219,100742,2022-05-29,140.33,Shipped,160,17
60220,23279,2024-05-16,318.15,Delivered,272,17
60221,101115,2025-02-17,86.19,Pending,213,9
60222,22139,2026-04-19,123.85,Shipped,275,1
60223,20745,2022-06-20,781.17,Delivered,143,2
60224,23686,2025-04-01,127.33,Cancelled,275,18
60225,100960,2020-11-01,134.97,Delivered,129,1
60226,22355,2025-05-14,334.01,Delivered,172,6
60227,21634,2024-04-02,490.59,Pending,484,17
60228,20580,2024-03-17,6.27,Returned,495,5
60229,21372,2025-01-02,231.35,Pending,169,15
60230,21920,2020-04-14,191.4,Delivered,313,11
60231,24959,2022-09-26,18.46,Shipped,463,13
60232,23365,2021-01-26,194.84,Delivered,394,18
60233,23089,2020-02-17,208.13,Delivered,66,13
60234,100283,2022-07-10,50.61,Delivered,90,19
60235,102340,2024-09-01,121.75,Shipped,252,7
60236,21154,2022-07-14,494.22,Delivered,349,6
60237,21874,2023-04-27,188.36,Shipped,158,1
60238,21498,2024-12-07,533.75,Delivered,410,16
60239,24588,2020-12-04,12.78,Returned,304,14
60240,20978,2025-08-05,210.69,Delivered,373,3
60241,23045,2021-08-22,40.09,Pending,393,15
60242,101970,2021-06-11,22.95,Pending,205,2
60243,103280,2025-01-30,240.64,Shipped,56,10
60244,21329,2026-02-22,139.43,Delivered,397,6
60245,22616,2021-04-03,143.26,Cancelled,291,5
60246,102855,2025-09-13,30.05,Delivered,53,7
60247,22986,2021-06-16,155.64,Cancelled,431,6
60248,99654,2025-02-08,189.79,Shipped,58,15
60249,21083,2023-12-14,10.8,Pending,223,17
60250,24472,2025-03-24,242.58,Shipped,176,2
60251,22265,2025-10-20,71.65,Shipped,254,17
60252,22509,2025-12-08,1808.02,Delivered,290,4
60253,24030,2020-06-24,439.46,Shipped,348,3
60254,21643,2020-08-25,42.62,Pending,350,12
60255,20949,2026-04-21,8.56,Delivered,91,13
60256,23625,2021-05-15,13.96,Cancelled,482,10
60257,20390,2021-01-29,487.39,Delivered,111,16
60258,22449,2025-09-16,1195.69,Shipped,91,12
60259,23399,2025-10-15,61.59,Delivered,433,6
60260,24849,2026-02-28,75.63,Delivered,116,5
60261,24686,2021-02-15,48.58,Delivered,42,15
60262,22279,2021-10-27,8.64,Shipped,315,9
60263,21013,2023-03-29,1938.95,Cancelled,88,11
60264,24736,2026-03-24,50.93,Cancelled,24,10
60265,20298,2023-11-30,1541.86,Shipped,407,13
60266,24815,2026-02-07,172.27,Delivered,245,4
60267,22202,2021-12-06,441.17,Delivered,227,2
60268,24276,2025-06-20,1121.21,Returned,385,14
60269,24836,2021-05-22,10.9,Delivered,336,18
60270,20382,2024-12-21,227.61,Shipped,10,9
60271,24146,2021-07-25,48.31,Delivered,422,18
60272,20975,2024-08-10,18.48,Returned,356,11
60273,21401,2023-11-05,126.17,Shipped,350,15
60274,23421,2024-12-29,819.42,Delivered,485,5
60275,24047,2022-05-21,298.92,Delivered,139,9
60276,20384,2023-01-08,260.83,Delivered,162,4
60277,102452,2020-03-22,93.44,Delivered,456,7
60278,21238,2021-04-14,103.93,Delivered,202,6
60279,22690,2026-03-03,248.62,Delivered,87,6
60280,23302,2022-05-03,152.49,Pending,352,3
60281,24852,2024-09-04,96.59,Shipped,238,3
60282,21000,2020-06-11,29.56,Delivered,6,6
60283,20692,2026-06-03,116.69,Cancelled,437,2
60284,102680,2022-01-19,617.64,Delivered,59,5
60285,21378,2025-02-09,50.14,Shipped,487,16
60286,21516,2022-05-07,89.21,Returned,209,18
60287,20285,2023-11-22,17.05,Delivered,45,14
60288,20819,2021-09-23,30.58,Pending,473,16
60289,24952,2020-11-19,182.41,Delivered,360,16
60290,24893,2023-04-30,114.21,Delivered,455,11
60291,20222,2026-06-27,479.13,Returned,97,16
60292,24312,2024-02-23,112.86,Shipped,445,19
60293,21357,2021-04-22,151.11,Delivered,83,4
60294,21407,2026-02-19,122.61,Delivered,421,6
60295,23881,2022-04-11,344.73,Delivered,219,17
60296,100080,2025-04-29,34.73,Pending,68,5
60297,23237,2023-09-25,240.0,Delivered,187,11
60298,20069,2022-11-26,26.21,Delivered,433,15
60299,22328,2022-04-24,55.2,Delivered,48,16
60300,20277,2023-08-18,11.2,Delivered,375,18
60301,21528,2022-07-11,169.24,Cancelled,462,17
60302,23137,2024-07-12,796.72,Cancelled,169,5
60303,24719,2021-11-28,457.18,Cancelled,161,8
60304,21395,2020-04-27,202.28,Delivered,456,4
60305,22329,2025-04-14,83.7,Delivered,397,4
60306,24351,2023-02-17,86.21,Delivered,413,13
60307,22919,2025-07-17,260.58,Shipped,357,6
60308,21406,2026-02-12,76.0,Delivered,319,9
60309,24044,2022-11-04,428.68,Delivered,370,13
60310,20176,2021-12-26,20.59,Pending,213,5
60311,24457,2025-12-05,126.13,Delivered,431,3
60312,101551,2025-11-15,36.52,Delivered,202,11
60313,21834,2021-12-25,63.06,Pending,167,14
60314,100230,2023-05-15,459.96,Delivered,122,14
60315,24500,2023-01-13,228.16,Cancelled,311,3
60316,24093,2024-08-13,187.17,Delivered,29,13
60317,22858,2020-08-03,47.26,Delivered,232,8
60318,20667,2024-06-10,200.17,Delivered,119,15
60319,22914,2023-05-29,96.31,Delivered,98,9
60320,20117,2023-03-19,258.83,Delivered,400,16
60321,102323,2022-02-24,8.3,Delivered,45,4
60322,21247,2024-08-21,262.21,Pending,145,17
60323,100305,2025-07-17,90.62,Delivered,355,12
60324,20949,2022-10-01,66.57,Shipped,398,8
60325,21837,2020-04-09,1022.45,Delivered,120,3
60326,24973,2025-10-17,502.1,Shipped,353,13
60327,22766,2023-09-18,202.76,Returned,176,17
60328,20094,2024-12-14,303.69,Pending,183,7
60329,24466,2022-03-23,51.15,Delivered,284,9
60330,20440,2025-09-23,69.21,Delivered,327,1
60331,100922,2022-03-11,719.79,Delivered,473,2
60332,21618,2025-01-29,698.6,Delivered,80,8
60333,24707,2022-03-17,431.34,Shipped,322,9
60334,20919,2026-01-12,235.71,Delivered,203,5
60335,24938,2022-10-26,707.89,Cancelled,435,18
60336,20479,2022-02-10,112.29,Delivered,36,9
60337,23698,2026-01-30,431.25,Delivered,15,16
60338,23323,2020-09-17,495.43,Delivered,406,6
60339,24862,2025-12-02,40.66,Cancelled,459,11
60340,23934,2022-10-23,10.49,Delivered,405,4
60341,23451,2023-02-09,362.25,Cancelled,322,16
