customer_id,age,revenue,transactions_count,signup_date,customer_segment,country,flag_churn
3383,44,220.55,83,2020-02-18,B2C,UK,1
3384,45,614.07,46,2020-03-09,B2C,Germany,0
3385,78,389.4,48,2025-12-08,Enterprise,Canada,0
3386,62,1260.7,158,2023-01-30,B2B,Germany,0
3387,61,411.3,42,2026-01-03,SMB,Germany,0
3388,50,2039.97,41,2023-03-20,B2C,India,0
3389,73,1681.79,103,2020-03-11,B2B,India,0
3390,76,340.36,30,2025-08-19,B2C,Australia,1
3391,71,1667.86,125,2024-10-29,SMB,UK,0
3392,78,2713.58,24,2022-01-04,Enterprise,UK,0
3393,67,989.91,101,2021-03-14,B2B,Australia,0
3394,79,919.24,140,2021-01-29,B2C,Germany,0
3395,23,766.88,44,2025-11-17,SMB,USA,0
3396,34,1115.4,53,2021-09-01,B2B,India,0
3397,40,516.76,145,2022-09-14,Enterprise,UK,0
3398,42,328.2,79,2022-02-25,B2B,Singapore,0
3399,36,1545.5,153,2025-11-26,SMB,Australia,0
3400,69,1355.26,12,2022-10-30,Enterprise,Germany,0
3401,46,549.53,78,2023-12-22,Enterprise,Singapore,0
3402,48,662.94,84,2022-12-30,SMB,USA,0
3403,23,784.3,46,2024-06-13,B2C,Australia,0
3404,54,3150.6,49,2020-11-19,Enterprise,Japan,1
3405,51,211.67,45,2024-03-08,B2C,UAE,0
3406,41,891.95,115,2024-07-21,SMB,Germany,0
3407,75,843.38,165,2025-02-23,Enterprise,Singapore,0
3408,27,1700.25,27,2026-05-03,SMB,France,1
3409,75,444.12,30,2022-09-23,B2C,Japan,0
3410,76,515.65,153,2022-07-14,Enterprise,Singapore,1
3411,28,1616.25,92,2023-05-13,SMB,Canada,0
3412,41,306.43,81,2020-11-26,Enterprise,Canada,0
3413,79,1760.42,26,2020-05-09,B2B,UAE,0
3414,19,362.73,199,2021-01-17,SMB,Canada,0
3415,999,361.81,47,2024-07-18,SMB,USA,0
3416,75,962.69,39,2024-04-02,SMB,UAE,0
3417,79,566.16,84,2024-03-24,B2C,Canada,0
3418,46,852.97,136,2026-03-13,B2B,Canada,0
3419,33,1318.9,119,2025-05-03,B2B,Singapore,0
3420,40,2239.01,156,2020-08-17,SMB,USA,0
3421,52,279.41,143,2020-02-08,B2C,India,0
3422,74,622.15,91,2021-12-02,B2C,Australia,0
3423,60,717.24,154,2020-12-04,SMB,India,0
3424,39,1762.82,53,2025-08-09,SMB,Canada,1
3425,52,626.14,143,2024-11-12,B2C,Japan,0
3426,23,242.72,183,2023-09-18,B2C,France,1
3427,73,512.43,141,2026-05-06,Enterprise,Australia,0
3428,40,293.53,20,2021-01-25,B2B,Australia,1
3429,78,471.43,89,2025-12-03,SMB,India,1
3430,40,382.81,111,2020-06-23,B2C,France,0
3431,47,372.82,85,2022-07-30,B2C,UAE,0
3432,54,1305.21,8,2022-05-15,B2B,USA,0
3433,59,188.58,17,2026-05-10,B2B,Germany,1
3434,37,1267.61,100,2025-05-01,Enterprise,Canada,0
3435,28,2740.59,34,2023-01-15,SMB,USA,1
3436,77,1304.53,108,2020-07-09,B2B,USA,1
3437,41,531.75,48,2020-10-31,SMB,Singapore,0
3438,74,1373.9,124,2023-02-22,B2B,France,1
3439,35,204.27,138,2026-02-02,SMB,Germany,0
3440,44,512.97,75,2026-04-27,Enterprise,Japan,0
3441,70,345.35,29,2020-05-14,SMB,Canada,1
3442,24,799.04,144,2022-01-04,SMB,Germany,1
3443,65,421.64,147,2023-07-12,B2C,Japan,0
3444,38,240.02,86,2020-03-05,SMB,USA,0
3445,73,320.12,152,2022-04-28,B2C,Japan,1
3446,32,231.83,171,2021-08-13,B2B,UAE,0
3447,25,203.84,56,2024-06-19,B2C,France,0
3448,45,696.35,108,2020-11-11,B2C,Singapore,0
3449,150,1459.18,104,2023-05-10,B2C,USA,0
3450,25,1146.95,39,2021-10-27,B2B,Singapore,0
3451,45,214.32,137,2026-04-28,SMB,USA,0
3452,51,301.1,93,2022-09-11,SMB,Japan,1
3453,64,245.49,48,2026-05-10,B2B,USA,0
3454,32,155.06,161,2024-05-12,SMB,Canada,0
3455,61,74.23,42,2026-01-23,SMB,Japan,0
3456,60,128.93,92,2023-09-20,Enterprise,USA,0
3457,54,872.46,34,2024-04-21,SMB,UAE,0
3458,70,518.82,173,2021-07-27,Enterprise,Canada,0
3459,44,782.9,164,2020-11-17,SMB,India,0
3460,150,740.52,32,2025-08-13,B2B,Canada,1
3461,43,5081.29,82,2023-11-17,SMB,Australia,0
3462,29,899.38,154,2020-08-07,SMB,Germany,0
3463,51,1147.02,80,2021-02-04,Enterprise,India,0
3464,48,2886.29,161,2024-11-25,B2C,France,0
3465,20,905.96,171,2022-08-08,B2C,India,0
3466,43,4242.08,134,2020-11-07,SMB,Japan,0
3467,74,835.78,52,2023-10-27,B2C,Singapore,1
3468,71,634.25,60,2024-06-12,Enterprise,USA,0
3469,23,2311.51,78,2023-08-29,SMB,France,0
3470,75,612.29,84,2020-05-01,SMB,Singapore,1
3471,37,142.76,127,2023-01-24,B2C,UK,0
3472,68,1290.35,90,2025-01-19,Enterprise,Japan,0
3473,57,188.57,78,2025-07-02,SMB,Australia,1
3474,34,244.17,104,2022-07-23,B2C,Germany,0
3475,58,1418.64,187,2023-12-28,B2B,France,1
3476,18,2398.8,44,2026-03-15,B2C,Germany,0
3477,30,282.26,122,2024-03-17,Enterprise,India,0
3478,35,966.82,152,2024-11-03,B2B,France,0
3479,69,647.18,71,2022-01-30,B2C,Germany,0
3480,38,127.02,67,2024-04-05,B2B,USA,0
3481,69,538.37,40,2020-12-17,SMB,USA,0
3482,29,1891.8,90,2023-04-24,SMB,USA,0
3483,61,496.78,148,2022-10-06,B2C,USA,1
3484,29,233.06,153,2020-10-28,Enterprise,India,0
3485,43,2743.77,160,2020-12-02,Enterprise,UK,0
3486,59,145.2,71,2023-01-02,Enterprise,UK,1
3487,57,196.51,52,2021-09-23,SMB,USA,1
3488,45,876.74,21,2024-04-05,B2C,Singapore,0
3489,61,1011.58,49,2021-09-23,SMB,Germany,1
3490,42,340.14,23,2024-05-14,SMB,UK,0
3491,38,163.24,192,2023-07-21,SMB,Singapore,0
3492,65,1576.32,12,2024-01-17,SMB,UK,0
3493,67,259.63,196,2021-03-12,B2C,UAE,1
3494,66,191.2,83,2021-01-09,Enterprise,USA,1
3495,28,249.2,5,2020-01-22,Enterprise,Singapore,0
3496,26,634.19,193,2023-06-16,Enterprise,USA,0
3497,70,531.92,192,2024-12-26,SMB,Japan,1
3498,52,344.75,171,2024-01-14,B2C,India,0
3499,53,558.08,48,2023-01-09,B2B,Singapore,0
3500,66,1396.57,130,2021-02-22,SMB,France,0
3501,46,1155.3,194,2021-06-26,Enterprise,Germany,0
3502,57,2822.68,73,2020-12-23,SMB,UK,1
3503,34,480.11,195,2022-02-06,Enterprise,Japan,1
3504,54,1419.86,33,2024-10-31,B2B,India,0
3505,65,1106.2,23,2025-01-12,B2C,Canada,0
3506,66,397.94,190,2026-03-31,B2C,France,0
3507,25,2804.23,59,2026-03-22,Enterprise,Australia,0
3508,70,6273.82,95,2025-09-29,B2C,India,1
3509,61,592.04,112,2024-07-29,B2C,Germany,0
3510,64,580.46,109,2021-02-27,SMB,France,1
3511,22,1280.27,27,2020-04-17,B2B,India,1
3512,40,309.91,196,2021-01-02,B2B,UK,0
3513,71,1375.22,171,2023-12-20,B2B,India,0
3514,27,3643.19,54,2026-03-20,B2B,USA,0
3515,64,1362.23,193,2021-01-16,B2B,India,0
3516,58,393.13,46,2023-08-21,Enterprise,Singapore,0
3517,64,1026.41,140,2024-04-26,SMB,Australia,0
3518,32,839.24,183,2020-02-20,SMB,USA,0
3519,33,182.39,110,2023-04-10,B2C,UK,0
3520,44,1534.33,186,2024-08-21,Enterprise,USA,0
3521,76,411.13,104,2024-05-07,SMB,Canada,1
3522,49,3104.36,137,2020-12-12,Enterprise,India,0
3523,73,2664.73,93,2026-04-10,B2C,Canada,0
3524,57,2755.58,46,2022-09-21,SMB,Singapore,0
3525,68,942.21,165,2026-05-31,Enterprise,Japan,0
3526,62,1426.35,193,2025-11-04,SMB,Canada,0
3527,63,1723.85,83,2021-11-25,B2B,India,0
3528,52,3586.47,77,2024-04-08,Enterprise,USA,0
3529,54,493.04,64,2021-11-25,Enterprise,Australia,0
3530,41,364.44,73,2021-07-22,B2C,USA,0
3531,48,130.38,22,2023-01-06,Enterprise,Germany,1
3532,68,510.34,153,2023-05-18,B2C,India,0
3533,52,695.27,137,2023-01-04,B2C,UAE,0
3534,33,187.42,163,2025-07-12,Enterprise,Japan,1
3535,57,1016.36,181,2021-08-20,B2C,Japan,0
3536,79,1919.5,46,2020-09-16,Enterprise,UAE,0
3537,53,301.08,174,2021-11-15,B2C,Japan,0
3538,29,1000000.0,63,2024-11-15,SMB,Germany,0
3539,77,529.16,185,2023-02-04,B2B,UK,0
3540,33,792.29,106,2024-09-20,SMB,Australia,0
3541,66,1266.26,7,2023-05-12,SMB,UK,1
3542,22,458.39,76,2025-06-06,SMB,India,0
3543,64,432.22,73,2020-11-11,B2B,Singapore,0
3544,22,237.76,6,2024-01-19,Enterprise,France,0
3545,37,314.99,88,2022-10-27,B2C,Germany,0
3546,65,1054.74,19,2022-10-07,Enterprise,Japan,0
3547,55,778.21,123,2025-07-23,Enterprise,Singapore,0
3548,53,201.84,55,2022-03-11,Enterprise,USA,0
3549,72,297.15,64,2025-02-18,B2B,India,0
3550,49,793.38,126,2021-03-14,B2C,Japan,0
3551,57,3094.67,78,2021-07-08,B2C,USA,0
3552,28,354.82,65,2023-06-01,B2B,Canada,0
3553,28,198.83,123,2020-01-28,B2B,Australia,0
3554,60,316.68,184,2024-06-08,Enterprise,Singapore,0
3555,66,606.53,82,2023-09-22,B2C,USA,0
3556,45,243.06,94,2024-04-05,SMB,UAE,0
3557,29,776.45,113,2023-09-11,B2C,Australia,0
3558,63,1208.4,88,2024-12-08,B2B,UAE,0
3559,48,611.15,105,2023-10-03,B2B,Germany,0
3560,57,571.41,146,2024-10-29,SMB,France,0
3561,47,1579.0,139,2021-07-11,SMB,Australia,0
3562,37,1495.72,101,2023-05-15,B2C,Japan,0
3563,44,357.57,192,2023-08-06,B2C,UK,0
3564,42,556.64,34,2022-04-02,B2C,Japan,0
3565,67,3693.07,38,2025-05-16,Enterprise,Australia,0
3566,51,872.83,194,2023-07-10,B2C,India,0
3567,52,1992.65,164,2021-12-28,B2C,Germany,0
3568,60,350.95,27,2024-06-19,B2C,Singapore,0
3569,71,253.52,8,2023-07-31,SMB,USA,0
3570,69,404.63,79,2023-04-08,B2C,Canada,0
3571,22,461.06,129,2025-07-04,SMB,Germany,1
3572,57,896.96,100,2026-06-16,B2B,Japan,0
3573,56,1210.24,195,2022-09-19,Enterprise,France,0
3574,25,431.33,193,2023-08-27,SMB,Germany,0
3575,36,198.68,132,2024-03-20,B2C,Japan,0
3576,60,720.51,10,2023-02-22,SMB,Singapore,1
3577,35,2517.12,97,2024-05-28,B2C,Australia,0
3578,71,3985.88,71,2024-02-04,Enterprise,Japan,0
3579,33,90.81,79,2021-04-11,Enterprise,France,0
3580,36,1261.55,69,2026-04-28,SMB,Canada,0
3581,32,2826.15,161,2022-03-29,Enterprise,Germany,0
3582,46,396.44,42,2026-02-12,Enterprise,Japan,0
3583,32,762.12,113,2022-01-06,SMB,Germany,1
3584,77,1399.95,125,2026-03-03,Enterprise,Singapore,0
3585,46,1507.95,29,2020-04-20,B2C,Japan,0
3586,34,398.8,191,2025-03-05,SMB,UAE,0
3587,32,2637.96,25,2022-05-08,Enterprise,France,0
3588,57,640.3,147,2024-11-30,B2C,Australia,0
3589,28,356.99,157,2023-04-08,Enterprise,Australia,1
3590,20,240.35,79,2020-10-10,B2C,Canada,0
3591,30,1497.34,122,2024-08-02,B2B,India,0
3592,55,260.5,3,2025-08-07,B2C,Germany,0
3593,26,2249.81,106,2021-07-24,B2B,UAE,0
3594,72,1711.14,110,2023-05-25,B2B,France,0
3595,37,139.42,158,2022-09-18,SMB,France,0
3596,78,1097.55,81,2022-10-31,B2B,Canada,0
3597,71,131.93,113,2021-09-23,B2B,USA,1
3598,65,251.32,134,2024-09-29,B2C,Canada,0
3599,43,3898.11,77,2024-03-24,Enterprise,Singapore,0
3600,74,656.07,199,2020-10-29,Enterprise,France,0
3601,29,354.58,41,2025-01-13,B2B,Australia,1
3602,66,216.94,80,2025-05-16,SMB,France,0
3603,48,2401.9,133,2024-06-29,SMB,India,0
3604,19,2160.09,81,2025-12-28,Enterprise,India,0
3605,50,815.85,193,2025-09-06,Enterprise,UAE,1
3606,33,923.57,121,2024-09-09,SMB,France,0
3607,22,929.42,178,2026-02-04,SMB,Canada,0
3608,70,948.17,77,2020-05-30,SMB,India,0
3609,34,1499.77,92,2024-01-12,B2B,France,0
3610,76,367.63,149,2026-01-08,B2B,USA,0
3611,66,141.95,71,2020-12-14,B2C,India,1
3612,73,2486.23,197,2021-03-23,SMB,USA,0
3613,57,217.65,56,2022-10-13,SMB,Canada,0
3614,49,1318.04,151,2023-12-25,B2B,France,0
3615,32,1006.64,33,2021-11-12,Enterprise,France,0
3616,78,513.51,193,2020-06-30,Enterprise,Canada,0
3617,29,347.88,94,2026-04-25,B2B,Japan,0
3618,34,862.67,152,2024-06-24,B2C,Japan,0
3619,27,2470.89,87,2023-09-20,Enterprise,Japan,0
3620,43,179.99,21,2024-10-29,SMB,Canada,1
3621,61,648.65,77,2021-03-09,SMB,UAE,0
3622,45,4144.03,114,2020-02-13,B2B,Canada,0
3623,45,1487.23,98,2021-02-07,B2C,Australia,0
3624,40,204.34,169,2022-11-25,Enterprise,France,0
3625,37,294.13,85,2022-06-28,Enterprise,Germany,1
3626,34,1777.91,121,2025-09-22,Enterprise,UK,0
3627,69,184.96,22,2025-10-25,B2C,Singapore,0
3628,61,494.32,111,2026-04-04,Enterprise,Singapore,0
3629,25,343.74,46,2026-06-14,SMB,Germany,0
3630,76,605.07,157,2022-06-24,B2C,UK,0
3631,67,1635.76,53,2024-12-30,B2B,Germany,0
3632,32,585.62,23,2024-03-12,B2C,USA,0
3633,58,420.7,22,2024-05-21,Enterprise,Canada,0
3634,40,802.45,98,2025-03-11,SMB,UAE,0
3635,70,675.8,136,2025-08-11,Enterprise,France,0
3636,31,281.71,88,2021-09-09,B2B,India,0
3637,57,442.85,44,2023-11-13,B2C,India,0
3638,63,128.09,137,2020-04-10,SMB,Singapore,0
3639,44,384.33,122,2025-05-31,SMB,Canada,0
3640,60,2638.05,31,2021-03-04,B2B,Singapore,0
3641,30,1239.4,11,2023-04-25,Enterprise,Canada,0
3642,56,485.87,49,2024-08-30,B2C,USA,1
3643,60,1605.15,95,2020-12-17,Enterprise,UK,0
3644,42,2696.23,52,2021-04-20,B2B,Germany,1
3645,43,666.22,182,2021-08-03,B2C,Singapore,1
3646,61,302.5,67,2023-11-27,B2B,Germany,1
3647,28,466.51,25,2023-07-01,B2B,Canada,0
3648,55,1116.45,77,2023-11-06,Enterprise,Singapore,0
3649,26,1835.41,80,2025-02-08,B2B,Singapore,0
3650,60,702.91,44,2022-04-27,B2C,USA,0
3651,50,532.66,150,2025-11-04,SMB,India,0
3652,68,1753.35,141,2025-06-01,B2C,India,0
3653,33,250.47,118,2023-11-27,B2C,UAE,1
3654,66,677.07,19,2025-05-04,B2B,India,0
3655,37,2055.14,186,2021-02-03,Enterprise,Japan,1
3656,24,740.48,189,2024-11-29,B2C,USA,0
3657,50,565.03,149,2025-01-27,SMB,UAE,1
3658,30,185.03,154,2023-07-30,B2C,USA,0
3659,64,426.7,41,2020-10-02,B2B,UAE,0
3660,52,765.74,170,2023-05-14,B2B,Japan,0
3661,21,1705.02,179,2020-07-02,B2B,UAE,0
3662,48,175.34,189,2021-04-16,B2B,Australia,0
3663,47,343.33,125,2020-04-02,Enterprise,Canada,1
3664,20,478.84,118,2023-11-06,B2C,Germany,0
3665,58,900.04,7,2021-03-23,B2C,Germany,0
3666,44,300.13,90,2021-11-04,B2C,UK,0
3667,49,393.74,185,2022-09-26,B2C,France,0
3668,64,2982.33,186,2025-10-14,B2C,Japan,0
3669,55,787.55,24,2021-12-15,SMB,Singapore,0
3670,75,459.88,17,2026-03-10,B2B,UAE,0
3671,23,1157.53,186,2021-10-17,Enterprise,UK,0
3672,74,154.46,64,2023-09-17,B2C,Germany,0
3673,79,446.41,14,2026-04-12,B2C,UK,0
3674,25,325.79,132,2024-10-12,SMB,Japan,0
3675,71,344.48,20,2025-03-07,Enterprise,India,1
3676,41,291.91,161,2022-08-07,SMB,France,0
3677,32,561.48,49,2024-07-17,B2B,Japan,1
3678,42,547.24,146,2022-01-25,Enterprise,UAE,0
3679,44,404.06,28,2022-02-02,SMB,India,1
3680,61,120.87,82,2024-11-05,B2B,France,0
3681,30,303.6,53,2024-06-08,SMB,France,1
3682,37,366.78,12,2020-04-29,SMB,Germany,0
3683,22,167.08,113,2022-03-19,Enterprise,France,0
3684,55,2624.56,84,2025-01-15,SMB,India,0
3685,24,140.49,197,2024-10-25,Enterprise,USA,0
3686,75,3291.38,106,2024-05-11,B2C,France,1
3687,22,110.42,186,2020-01-19,SMB,USA,0
3688,45,190.28,36,2022-05-29,B2C,Singapore,0
3689,54,472.55,191,2022-04-22,B2B,UK,0
3690,46,1875.33,64,2023-02-14,SMB,UAE,1
3691,59,307.11,11,2020-09-13,B2C,USA,0
3692,54,7060.73,115,2026-06-22,B2B,France,1
3693,76,183.53,169,2021-02-20,B2B,Singapore,0
3694,24,983.49,32,2026-01-08,Enterprise,Australia,1
3695,63,835.67,129,2022-02-04,B2C,France,0
3696,43,254.47,150,2024-02-07,B2B,Singapore,0
3697,64,176.31,150,2023-08-28,B2C,India,0
3698,75,705.62,182,2022-03-18,SMB,Canada,0
3699,36,754.34,175,2025-02-17,Enterprise,Australia,0
3700,27,163.43,69,2021-04-11,B2B,France,1
3701,73,1177.85,31,2022-12-10,Enterprise,Germany,1
3702,59,1143.69,80,2025-06-27,B2C,France,0
3703,37,1465.3,30,2025-12-01,B2C,Canada,0
3704,63,249.47,90,2023-07-07,B2B,France,0
3705,48,6914.23,137,2024-05-10,Enterprise,Canada,0
3706,53,447.3,182,2024-05-26,B2C,France,1
3707,63,552.09,83,2021-04-12,SMB,Japan,1
3708,23,232.57,69,2023-11-26,SMB,India,0
3709,32,669.95,123,2023-12-12,B2C,Australia,1
3710,41,229.53,10,2025-02-18,B2C,Australia,0
3711,47,757.82,97,2021-12-07,B2B,Australia,0
3712,26,86.16,136,2023-05-03,SMB,UAE,1
3713,18,1235.61,184,2020-12-13,SMB,Japan,0
3714,67,131.23,26,2021-07-02,B2C,Germany,0
3715,64,1022.53,32,2023-07-06,B2C,Australia,0
3716,32,348.93,125,2021-04-27,B2C,India,0
3717,75,1390.01,12,2022-09-04,B2C,Singapore,0
3718,23,711.47,166,2023-06-04,Enterprise,USA,1
3719,32,757.93,32,2021-04-24,Enterprise,Japan,1
3720,76,2587.54,96,2022-01-19,B2B,Australia,0
3721,24,338.48,154,2024-03-09,B2C,France,0
3722,63,207.69,130,2021-08-02,Enterprise,UAE,0
3723,44,1387.05,167,2025-09-23,B2C,Canada,0
3724,200,532.96,99,2024-05-10,SMB,Australia,0
3725,49,1593.73,5,2024-09-09,B2C,UAE,1
3726,38,256.12,60,2021-07-18,SMB,UK,0
3727,61,200.23,151,2026-06-12,B2C,France,0
3728,54,918.19,116,2024-04-20,B2B,India,0
3729,71,264.71,188,2024-09-28,SMB,Canada,0
3730,55,247.61,40,2022-01-30,B2C,France,0
3731,53,1119.0,109,2025-06-16,B2C,Singapore,0
3732,31,369.96,57,2026-01-10,B2C,USA,0
3733,59,944.16,59,2021-12-10,B2C,Germany,0
3734,56,95.87,28,2026-03-22,SMB,France,0
3735,77,168.57,133,2021-11-14,B2C,France,0
3736,58,775.35,128,2025-06-28,Enterprise,USA,0
3737,65,420.54,2,2023-03-29,B2C,USA,0
3738,31,429.27,41,2021-07-28,Enterprise,Singapore,0
3739,19,180.84,66,2022-02-05,Enterprise,Canada,0
3740,41,739.1,33,2023-07-12,B2C,France,0
3741,27,3703.31,197,2025-01-21,SMB,Australia,0
3742,59,767.78,122,2020-08-07,B2B,India,0
3743,23,574.72,38,2024-01-10,B2B,India,0
3744,20,1091.31,29,2020-02-09,Enterprise,France,0
3745,79,124.9,105,2025-06-07,Enterprise,India,0
3746,51,1401.6,108,2021-07-13,B2C,UK,0
3747,43,5046.66,50,2022-03-10,B2C,India,0
3748,79,270.75,68,2024-04-21,B2B,France,0
3749,27,1150.59,71,2026-04-19,B2B,Germany,1
3750,55,438.41,186,2025-09-01,B2B,Singapore,0
3751,71,1605.16,130,2025-07-20,Enterprise,India,0
3752,38,973.83,135,2024-08-02,Enterprise,Singapore,0
3753,69,237.98,110,2025-07-07,B2B,UK,0
3754,42,2493.2,191,2024-08-29,SMB,India,0
3755,19,944.73,175,2024-12-23,B2C,Germany,0
3756,53,329.76,29,2025-06-24,B2B,Singapore,0
3757,18,240.11,189,2021-11-16,SMB,India,0
3758,61,209.77,103,2020-12-04,SMB,USA,1
3759,59,679.36,85,2026-05-04,SMB,Australia,1
3760,77,783.79,110,2020-05-06,B2B,USA,0
3761,53,106.45,159,2022-06-22,Enterprise,USA,0
3762,61,634.61,91,2023-04-11,SMB,UAE,0
3763,41,324.89,33,2020-05-13,B2C,UAE,0
3764,27,316.15,167,2023-01-30,B2C,France,0
3765,68,495.61,14,2022-07-09,SMB,Germany,0
3766,52,1856.24,34,2026-01-11,B2B,UK,1
3767,77,5774.16,159,2023-03-28,Enterprise,USA,0
3768,39,270.13,176,2021-11-19,B2B,UAE,0
3769,63,639.77,198,2025-02-16,Enterprise,USA,1
3770,64,335.7,26,2026-05-05,B2B,UAE,0
3771,51,1152.29,180,2025-07-21,B2C,India,0
3772,49,393.07,116,2026-03-01,SMB,Singapore,1
3773,33,1244.41,32,2025-09-23,Enterprise,Japan,0
3774,47,500.56,5,2021-04-08,B2C,Australia,0
3775,53,291.16,180,2026-06-03,B2C,Canada,0
3776,76,1312.74,126,2021-04-12,Enterprise,India,1
3777,78,1941.89,189,2023-01-02,SMB,UAE,0
3778,48,971.82,19,2026-02-02,B2B,Australia,0
3779,47,475.77,122,2024-02-11,B2B,India,0
3780,22,1261.26,73,2026-01-29,B2C,India,0
3781,41,1736.59,145,2020-06-19,Enterprise,Australia,1
3782,63,1063.88,38,2024-12-12,B2B,Japan,0
3783,53,507.92,193,2026-02-15,Enterprise,France,1
3784,44,282.15,149,2022-06-14,Enterprise,Japan,1
3785,31,466.97,14,2024-10-07,B2B,UK,0
3786,54,804.03,53,2021-02-23,Enterprise,France,0
3787,30,1115.77,14,2022-10-10,Enterprise,UK,0
3788,37,932.23,191,2023-05-04,Enterprise,India,0
3789,45,347.92,104,2020-05-12,B2C,UAE,0
3790,68,1383.27,25,2025-01-16,Enterprise,UAE,0
3791,23,1088.16,116,2022-12-12,SMB,UK,0
3792,26,1598.42,18,2023-11-28,Enterprise,Canada,0
3793,39,1549.65,77,2020-12-22,B2B,UAE,0
3794,40,1547.68,184,2024-12-03,Enterprise,Australia,0
3795,78,1661.18,137,2021-04-25,B2C,UK,0
3796,25,593.31,128,2022-08-28,Enterprise,Germany,0
3797,18,29283.21,23,2022-05-09,SMB,Canada,0
3798,24,546.32,13,2023-12-07,B2B,Canada,0
3799,73,1724.83,167,2024-10-19,B2B,UK,0
3800,78,3642.94,142,2021-11-10,SMB,Australia,0
3801,78,831.59,61,2021-07-24,Enterprise,Singapore,0
3802,78,741.77,91,2022-04-26,Enterprise,UAE,0
3803,29,1765.76,86,2022-04-27,B2B,Japan,0
3804,56,86.8,169,2020-08-31,Enterprise,India,0
3805,34,635.88,149,2026-05-24,SMB,Germany,0
3806,67,1000.87,62,2023-12-07,SMB,UAE,0
3807,33,1859.83,122,2025-12-20,SMB,India,0
3808,21,345.38,171,2023-02-25,B2C,Singapore,0
3809,54,1502.38,153,2026-01-15,B2C,Germany,0
3810,26,646.38,29,2021-11-20,B2C,France,0
3811,26,5933.81,150,2023-08-18,SMB,USA,0
3812,44,1650.13,77,2023-04-13,B2B,UAE,0
3813,29,9136.99,92,2023-03-31,Enterprise,Canada,0
3814,51,458.91,13,2026-06-03,SMB,Singapore,0
3815,40,258.97,86,2022-12-31,B2C,Canada,0
3816,52,347.5,174,2025-10-08,SMB,UAE,0
3817,57,168.13,91,2021-01-25,SMB,Canada,0
3818,26,382.24,94,2021-07-09,Enterprise,Canada,0
3819,0,1401.71,186,2024-08-12,SMB,UAE,1
3820,30,340.44,156,2020-08-30,SMB,Canada,0
3821,69,735.32,111,2023-02-09,SMB,USA,1
3822,67,581.45,169,2021-06-03,SMB,UAE,0
3823,63,202.85,169,2021-06-27,SMB,UAE,1
3824,75,7021.65,148,2022-10-19,Enterprise,Canada,0
3825,74,500000.0,99,2021-08-22,SMB,Japan,0
3826,60,1790.49,51,2023-08-12,B2B,UAE,1
3827,19,923.59,114,2022-10-10,B2C,UK,0
3828,64,118.07,136,2024-05-27,B2B,UK,0
3829,19,237.96,122,2025-06-27,SMB,France,1
3830,46,778.55,178,2021-08-05,B2C,UK,1
3831,62,382.06,160,2026-06-23,B2C,France,0
3832,74,2339.09,111,2023-01-05,B2B,UAE,1
3833,39,90.61,171,2024-08-23,B2C,France,0
3834,60,1862.55,61,2024-03-16,Enterprise,UAE,1
3835,38,434.87,103,2025-01-25,SMB,Canada,0
3836,76,95.84,85,2020-11-05,B2C,Australia,0
3837,64,390.46,88,2021-01-16,Enterprise,USA,0
3838,23,1066.96,172,2024-07-08,Enterprise,Germany,0
3839,64,431.64,164,2025-10-12,B2B,Germany,1
3840,74,992.47,196,2023-02-13,Enterprise,UK,0
3841,45,3494.6,108,2024-02-20,B2B,USA,0
3842,33,6139.89,11,2025-02-05,B2B,Japan,0
3843,18,330.61,8,2025-06-22,B2B,Australia,0
3844,40,2042.89,4,2023-09-02,SMB,Japan,1
3845,25,556.96,74,2020-01-11,Enterprise,UK,0
3846,69,153.74,12,2021-01-16,B2B,UAE,0
3847,78,155.49,97,2025-02-20,SMB,Singapore,1
3848,25,676.78,37,2024-01-07,B2C,India,0
3849,59,1918.09,193,2020-09-16,B2B,France,0
3850,18,338.51,81,2025-12-29,B2C,Singapore,0
3851,28,591.07,142,2024-06-17,SMB,USA,0
3852,25,824.99,98,2022-06-11,B2B,UK,0
3853,64,50.03,40,2024-10-25,Enterprise,Australia,0
3854,68,1140.14,91,2022-05-17,B2B,France,0
3855,48,1485.49,24,2025-07-19,B2B,India,1
3856,63,1682.68,82,2023-01-04,SMB,USA,0
3857,53,1007.56,63,2023-08-15,B2B,India,0
3858,25,704.72,16,2023-03-07,B2B,France,0
3859,41,798.36,51,2023-10-15,B2B,Singapore,0
3860,44,1938.93,16,2026-02-19,Enterprise,France,0
3861,46,745.02,58,2026-06-25,B2C,USA,0
3862,61,1479.77,163,2021-06-18,SMB,USA,0
3863,35,668.57,196,2026-05-07,B2B,France,0
3864,26,2329.94,161,2025-06-10,SMB,Singapore,0
3865,53,525.78,74,2023-11-08,SMB,France,0
3866,150,2586.73,57,2020-07-17,B2B,Canada,0
3867,31,175.01,68,2020-07-07,B2B,Germany,1
3868,30,910.63,12,2021-02-11,B2B,Germany,0
3869,57,2297.01,17,2025-02-25,B2C,France,0
3870,69,1087.88,117,2020-03-07,SMB,India,0
3871,41,1072.39,69,2021-05-23,SMB,India,0
3872,78,1211.39,2,2021-10-09,B2B,USA,0
3873,56,757.06,13,2024-12-12,B2C,Germany,0
3874,31,506.13,160,2025-02-12,Enterprise,UK,0
3875,25,1139.98,101,2020-01-03,B2C,UAE,0
3876,29,1273.79,169,2024-10-18,B2B,India,0
